Squat Jump,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,
nRows=12080,,,,,,,,,,,,,,,,,,
nColumns=19,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,
time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
0.014,4.25994,392.889587,53.377289,0.241729,0,-1.106366,0.00003,2.864592,0.000001,-2.062616,394.748535,-53.748703,0.278744,0,-0.679453,-0.000003,-0.891003,0.000001
0.015,4.499654,392.411255,53.783287,0.242284,0,-1.106157,0.000049,2.838975,0.000009,-2.778423,394.586487,-54.315311,0.278221,0,-0.679762,0.000023,-0.92112,0.000007
0.016,4.25994,392.89093,53.459312,0.242236,0,-1.106076,0.000041,2.792431,0.000008,-2.060947,393.954773,-53.74733,0.278956,0,-0.680341,0.000008,-1.057796,0.000007
0.017,4.179757,392.253357,53.621986,0.242301,0,-1.105091,0.000023,2.776499,0.000008,-2.300663,395.216644,-54.557945,0.27849,0,-0.680829,0.000023,-0.980867,0.000008
0.018,4.020225,392.100647,53.539276,0.241833,0,-1.105142,0.000012,2.842246,0,-2.062616,393.317505,-53.503319,0.278923,0,-0.680403,0.000023,-0.993523,-0.000001
0.019,4.337621,393.527405,53.457939,0.242,0,-1.106192,0.000053,3.031202,0.000007,-2.78009,395.847839,-54.394585,0.278963,0,-0.680163,0.000006,-0.854256,0.000001
0.02,3.939209,393.52478,53.376602,0.242284,0,-1.105923,0.000017,2.90354,0.000007,-2.30233,392.211121,-53.421982,0.278747,0,-0.680901,0.000016,-0.933512,-0.000004
0.021,4.258272,392.890137,53.135342,0.241896,0,-1.105554,0.000037,2.905553,0.000004,-2.540377,394.900238,-54.475922,0.278778,0,-0.681006,0.000011,-0.930377,0.000002
0.022,4.25994,392.255127,53.136719,0.241975,0,-1.106,0.000016,2.720245,0.000001,-2.300663,392.367584,-53.342018,0.278842,0,-0.681223,0.000016,-0.987129,0.00001
0.023,4.019391,392.416077,53.216679,0.242217,0,-1.105104,0.000015,2.791069,0.000003,-2.699074,395.214844,-54.069923,0.278941,0,-0.68049,0.000022,-0.9846,0.000007
0.024,4.179757,392.415222,53.377975,0.24224,0,-1.105647,-0.000029,2.814563,0.000006,-2.699907,393.322083,-53.74733,0.278671,0,-0.680992,0.000034,-0.867211,0.000007
0.025,4.180591,391.308228,53.298016,0.24216,0,-1.103683,-0.000012,2.715868,0.000006,-2.53871,395.848999,-53.258617,0.278826,0,-0.679732,0.000009,-1.137395,-0.000002
0.026,4.420305,392.413757,53.620613,0.242611,0,-1.105617,0.000059,2.801191,0.000004,-2.539541,393.643127,-53.748703,0.278033,0,-0.680797,0.000026,-0.92713,0.000009
0.027,3.939209,392.416077,53.540649,0.242207,0,-1.105061,-0.000019,2.818345,0.000003,-2.379177,394.900055,-53.259995,0.2793,0,-0.679448,-0.000006,-1.081787,0.000013
0.028,4.178923,392.419983,53.620613,0.242408,0,-1.105053,0.000027,2.894494,0,-2.779257,394.423401,-53.989964,0.278635,0,-0.68024,0.000028,-0.902651,0.000012
0.029,3.940876,392.098022,53.619923,0.242161,0,-1.10485,0.000038,2.799941,0.000004,-2.140297,393.631927,-53.908627,0.27977,0,-0.679153,0.000005,-1.063251,-0.000003
0.03,4.100408,392.417236,53.458626,0.242229,0,-1.105355,0.00004,2.79048,0.000008,-2.699907,394.743286,-54.476608,0.278158,0,-0.680393,0.00002,-0.894678,0.000005
0.031,4.259106,393.046082,53.052628,0.241838,0,-1.106931,0.000027,2.92743,0.000001,-2.30233,391.895813,-53.665302,0.279241,0,-0.68197,0.00001,-0.892488,0.000009
0.032,4.740202,392.257935,53.215992,0.242207,0,-1.105709,0.000013,2.805393,0.000008,-2.45936,394.744415,-54.231224,0.27819,0,-0.68064,0.000003,-1.145845,0.000007
0.033,4.179757,393.052368,53.135342,0.241657,0,-1.106357,0.000006,2.811766,0.000003,-2.221313,392.373047,-53.82729,0.278683,0,-0.68128,0.000023,-1.029997,0.000015
0.034,4.339289,393.210144,53.458626,0.242123,0,-1.105994,0.000018,2.880259,0.000005,-2.618059,395.691833,-54.150574,0.279226,0,-0.679523,0.000013,-1.092906,0.000006
0.035,4.178923,392.256775,53.70195,0.242132,0,-1.105363,0.000055,2.895619,0.000007,-2.461861,393.796478,-54.151951,0.279315,0,-0.679787,0.000029,-0.832237,0.000015
0.036,4.579003,392.253632,53.376602,0.242356,0,-1.105971,0.000041,2.94537,0.000004,-2.062616,395.215485,-53.99065,0.279693,0,-0.679083,0.000025,-0.89645,0.000002
0.037,4.499654,391.624573,53.86256,0.242423,0,-1.105508,0.000026,2.923986,0.000002,-2.62056,393.326904,-54.071987,0.278678,0,-0.679904,0.000012,-0.832862,-0.000005
0.038,4.181424,391.306854,53.539276,0.241994,0,-1.105065,0.000033,2.76212,0.000003,-2.458527,395.698303,-53.667366,0.279579,0,-0.678337,0.000011,-0.968114,-0.000003
0.039,4.260773,391.780579,53.617859,0.241819,0,-1.105212,0.000006,2.941918,0.000008,-3.019806,393.481079,-53.992027,0.278888,0,-0.680229,-0.000009,-0.647428,0.000004
0.04,3.70283,390.361725,53.213238,0.24196,0,-1.104222,0.000014,2.732227,0.000005,-2.53871,393.167419,-53.829353,0.27927,0,-0.679548,0.000031,-0.938447,0.000014
0.041,3.860693,390.83313,52.889954,0.242137,0,-1.104993,0.000029,2.818207,0.000008,-3.097486,392.369232,-54.80127,0.279075,0,-0.681416,-0.000002,-0.805445,0.000001
0.042,4.180591,392.733276,52.88858,0.242286,0,-1.105912,0.000048,2.897631,-0.000002,-2.379177,391.422302,-53.91069,0.279627,0,-0.68073,-0.000005,-0.937948,0.000014
0.043,4.021894,391.939514,53.050568,0.242405,0,-1.105815,0.000029,2.806006,0.000002,-2.536207,394.902374,-54.963943,0.279111,0,-0.679669,0.000014,-1.103487,0.000008
0.044,4.500488,392.254761,53.211868,0.242517,0,-1.10684,0.000044,2.956509,0.000003,-2.460194,391.422943,-54.155388,0.279278,0,-0.681325,0.000023,-0.7725,0.000002
0.045,4.101242,391.785522,53.698509,0.242473,0,-1.104077,0.000021,2.893693,0.000004,-2.300663,393.799408,-54.315998,0.279002,0,-0.680928,0.000012,-0.89683,0.000007
0.046,4.101242,391.6203,53.77916,0.242369,0,-1.105235,0.000041,2.916131,0.000003,-2.539541,392.21228,-54.074051,0.279727,0,-0.679299,0.000015,-0.778147,0.000001
0.047,4.420305,391.619476,53.536522,0.242413,0,-1.105833,0.000014,2.959151,0.000005,-2.618891,393.797974,-54.234661,0.279127,0,-0.680357,0.000012,-0.888672,0.000007
0.048,4.340956,391.786682,53.698509,0.242677,0,-1.104926,0.00001,2.910623,0.000006,-2.14113,392.212738,-53.99065,0.279107,0,-0.680977,0.000036,-0.989636,-0.000002
0.049,4.260773,392.096008,53.941143,0.242375,0,-1.105655,0.000031,2.9626,0.000001,-2.699907,394.277618,-54.232597,0.279055,0,-0.679653,0.000016,-0.893922,0.000006
0.05,4.261607,390.19751,53.778469,0.242437,0,-1.104189,0.000017,2.934686,0.000007,-2.62056,392.684387,-54.315311,0.27949,0,-0.680041,0.000019,-0.776345,0.000007
0.051,4.021059,390.675507,53.291824,0.242219,0,-1.104698,0.000015,2.974758,0.000007,-2.618891,393.006683,-54.393208,0.279336,0,-0.679577,0.000013,-1.052597,0.000003
0.052,3.543298,390.831177,52.969231,0.241924,0,-1.104697,0.000039,2.729969,0.000007,-2.53871,392.849182,-54.313934,0.278919,0,-0.680924,0.000027,-1.031677,-0.000002
0.053,4.100408,391.308502,53.130531,0.242323,0,-1.105121,-0.000001,2.971899,0.000004,-2.379177,392.213257,-54.231911,0.279414,0,-0.680728,0.000021,-1.091814,0.000004
0.054,4.022727,391.774323,53.535835,0.24213,0,-1.106354,0.000059,2.824484,0.000003,-2.380013,392.691559,-53.99065,0.278845,0,-0.680268,0.000021,-0.977785,-0.000004
0.055,4.102076,390.671051,53.859119,0.241892,0,-1.105469,-0.000007,2.940766,0.000008,-2.62056,391.738708,-53.99065,0.279443,0,-0.681118,0.000006,-0.803727,0.000006
0.056,4.581504,390.198608,53.538586,0.242652,0,-1.105074,0.00006,2.775938,0.000004,-2.53871,393.165497,-54.394585,0.279101,0,-0.679342,0.00003,-1.044448,-0.000001
0.057,4.340122,390.827026,53.375225,0.24288,0,-1.104931,0.00003,2.903119,0.000001,-2.462696,390.789246,-53.989277,0.279755,0,-0.681683,0.000008,-0.77859,0.000011
0.058,4.502155,388.612976,53.618549,0.241895,0,-1.103477,0.000035,2.831702,0.000001,-2.699907,392.52655,-54.475235,0.27922,0,-0.68114,0.000022,-0.902779,0.000006
0.059,4.102076,390.190918,53.457939,0.242757,0,-1.104516,0.000003,2.688431,0.000008,-2.461027,391.267456,-54.395271,0.279689,0,-0.679895,0.000014,-0.855436,0
0.06,4.260773,388.2901,53.215302,0.243013,0,-1.103049,0.000051,2.745511,0.000005,-2.461027,393.799561,-54.475922,0.279315,0,-0.679826,0.000019,-0.894593,0.000002
0.061,3.623481,389.089966,53.455875,0.242275,0,-1.103665,0.000024,2.700687,0.000006,-2.303164,391.422943,-54.394585,0.279127,0,-0.68079,0.000004,-0.842857,-0.000002
0.062,3.781344,390.037415,53.537899,0.242095,0,-1.104544,0.000029,2.811509,-0.000001,-2.779257,393.007324,-54.475922,0.278978,0,-0.680149,0.000013,-0.894145,0.000007
0.063,3.778843,389.558105,52.971291,0.241942,0,-1.105025,-0.000007,2.9354,0.000004,-2.701576,391.418335,-54.556572,0.279414,0,-0.680819,0.000005,-0.765602,0.000007
0.064,4.178923,390.192383,53.457249,0.242426,0,-1.104514,0.000024,2.954522,0.000002,-2.700743,393.323059,-54.231224,0.279174,0,-0.679933,0.000016,-0.898687,0.000003
0.065,4.258272,391.775146,53.296638,0.242331,0,-1.106387,0.000011,2.922077,0.000006,-2.382513,393.165466,-53.744576,0.279292,0,-0.67982,0.000019,-0.934848,0.000012
0.066,4.417804,391.148071,53.70195,0.242257,0,-1.105086,0.000036,2.976996,0.000006,-2.621393,393.321289,-54.230534,0.27952,0,-0.679092,0.000014,-0.906595,0.000004
0.067,4.496318,390.665283,53.540649,0.242456,0,-1.105797,0.000042,3.023128,0.00001,-2.542879,393.164612,-54.394585,0.279102,0,-0.679906,0.000021,-0.762821,0
0.068,4.657517,390.666138,53.377975,0.242476,0,-1.105252,0.00005,2.977451,0.000004,-2.460194,392.851349,-54.070614,0.279434,0,-0.680047,0.000024,-0.952599,0.000005
0.069,4.019391,390.035919,53.377975,0.242467,0,-1.104567,0.000023,2.823073,0.000004,-2.781759,392.213776,-54.14851,0.279527,0,-0.679871,0.000027,-0.860582,0.000014
0.07,3.940876,388.763641,53.377975,0.242616,0,-1.104896,0.000031,2.710652,0.000007,-2.70241,393.16748,-54.149197,0.279078,0,-0.679026,-0.000003,-0.843658,0.000001
0.071,3.940042,389.873169,53.295952,0.242691,0,-1.105187,0.000035,2.807518,0.000003,-2.780926,393.478607,-54.06855,0.279591,0,-0.678839,0.000003,-0.863445,0.000012
0.072,3.301082,388.451843,53.050568,0.242139,0,-1.103596,-0.000001,2.845306,0.000002,-2.701576,391.740692,-53.9879,0.27926,0,-0.680267,0.000009,-0.849283,0.000001
0.073,3.621813,389.083221,53.052628,0.241934,0,-1.104,0.000012,2.720855,0.000009,-2.700743,392.056763,-54.555195,0.279106,0,-0.679873,0.000004,-0.909015,-0.000003
0.074,3.460613,389.717041,52.647324,0.242348,0,-1.10503,0.000009,2.760972,-0.000002,-2.621393,391.739868,-54.231911,0.279272,0,-0.680865,0.000011,-0.847395,0.000002
0.075,3.701162,389.871185,52.969917,0.24266,0,-1.105514,0.000015,2.804692,0.000002,-2.860273,393.324738,-54.313934,0.27932,0,-0.67938,0.00001,-0.771964,0.000014
0.076,3.940042,390.668091,53.295265,0.242379,0,-1.10498,0.000031,2.858937,0.000003,-2.540377,392.531311,-53.746639,0.279238,0,-0.679911,0.00001,-0.910622,0.000011
0.077,4.260773,391.145264,53.456562,0.242239,0,-1.105967,0.000019,2.873037,0.000007,-2.85944,393.800507,-54.395271,0.27909,0,-0.678689,0.000026,-0.827069,0.000003
0.078,4.100408,390.35083,53.537212,0.242696,0,-1.105315,0.000028,2.88915,0.000004,-2.54121,393.164795,-54.151951,0.279778,0,-0.679878,0.000005,-0.816477,0.000011
0.079,3.862361,389.714691,53.699886,0.242744,0,-1.105459,0.000058,2.718666,0.000001,-2.537876,394.114532,-54.313934,0.279321,0,-0.679622,0.000025,-1.069185,0.000007
0.08,4.021894,389.082886,53.295265,0.242329,0,-1.104254,0.000045,2.745162,0.000004,-2.619724,392.065308,-54.478672,0.278947,0,-0.679853,0.000016,-0.797637,0.000008
0.081,3.622647,389.237549,53.132591,0.242897,0,-1.104522,0.000002,2.667753,0.000006,-2.778423,393.960693,-54.313934,0.279029,0,-0.68013,0.000001,-0.944207,0.000003
0.082,3.862361,389.239838,53.617172,0.242758,0,-1.104457,0.000042,2.802156,0.000008,-2.699907,392.531158,-54.071987,0.279891,0,-0.679112,0.000006,-0.77891,0.000009
0.083,3.303584,389.877625,53.291824,0.242773,0,-1.10377,-0.000012,2.742853,0.000002,-2.539541,393.010803,-53.827976,0.280021,0,-0.678939,0,-0.91159,0.000014
0.084,3.780511,389.879761,53.293205,0.242157,0,-1.104334,0.000007,2.935749,0.000002,-2.378344,392.375336,-53.911377,0.279503,0,-0.67932,0.000022,-0.969999,0.000005
0.085,3.860693,390.825378,53.049194,0.242476,0,-1.104972,0.000033,2.945395,0.000003,-2.378344,392.53241,-54.233974,0.279601,0,-0.681387,0.000022,-1.034095,0
0.086,3.783847,390.668884,52.72522,0.242529,0,-1.105057,-0.000011,2.709563,0.000004,-2.300663,393.009338,-54.070614,0.279041,0,-0.679811,0,-1.01142,0.000009
0.087,4.182259,390.674683,53.374538,0.242242,0,-1.105253,0.000022,2.819096,0.000008,-2.060947,392.537567,-53.991341,0.279301,0,-0.679937,0.000039,-0.993929,-0.000002
0.088,3.864029,391.621796,53.373161,0.242169,0,-1.105854,0.000019,2.754216,0.000006,-2.060947,393.481232,-53.910004,0.27952,0,-0.679658,0.000004,-0.9981,0.000012
0.089,4.10291,390.039856,53.614426,0.242649,0,-1.104537,0.000022,2.919439,-0.000002,-2.540377,393.162018,-54.559322,0.27961,0,-0.680215,0.000015,-0.769621,0.000004
0.09,3.943378,388.934631,53.128464,0.242381,0,-1.104035,0.000034,2.868727,0.00001,-2.53871,392.373688,-54.071987,0.279485,0,-0.680471,0.000009,-0.946328,0.000004
0.091,3.944212,389.089447,52.885139,0.242149,0,-1.104594,-0.000018,2.82635,0.000005,-2.219646,392.848755,-54.152637,0.279633,0,-0.679217,0.000002,-1.033793,0.000005
0.092,3.785514,389.406372,53.371101,0.242174,0,-1.104447,0.000033,2.758145,0.000006,-2.53871,393.325562,-54.153324,0.279702,0,-0.679923,0.000014,-0.920556,0.000003
0.093,3.706165,390.356293,52.965103,0.242302,0,-1.104823,0.000036,2.7303,0.000005,-2.619724,392.841827,-53.83004,0.280088,0,-0.679184,0.000019,-0.758886,0.000009
0.094,4.025229,390.518188,52.639069,0.242112,0,-1.104825,0.000019,2.902734,0.000003,-2.619724,393.319977,-54.313934,0.279185,0,-0.679947,-0.000013,-0.917188,0.000003
0.095,4.025229,390.197845,53.043003,0.242064,0,-1.104001,0.000043,2.982651,0.000001,-2.699074,392.850372,-53.827976,0.279737,0,-0.678609,0.000027,-0.890929,0.000007
0.096,4.343458,390.988464,53.125023,0.242481,0,-1.105771,0.000021,3.041281,0.000001,-2.621393,393.635101,-54.234661,0.279706,0,-0.679193,0.000019,-0.692236,0
0.097,4.264943,392.412567,52.881702,0.242931,0,-1.106563,0.000067,2.91423,0.000007,-2.300663,392.69223,-53.910004,0.279699,0,-0.679417,0.000005,-0.905568,0.000011
0.098,4.505492,392.416687,52.962353,0.242286,0,-1.106831,-0.000019,2.944023,0,-3.018972,394.273804,-53.828667,0.279349,0,-0.679044,0.000003,-0.74697,0.000002
0.099,4.427811,392.890076,53.448311,0.24243,0,-1.107206,0.000017,2.803647,0,-2.141966,392.532135,-54.233288,0.279289,0,-0.67941,0.000011,-0.948984,-0.000001
0.1,3.946713,390.357758,53.203609,0.242165,0,-1.105358,0.000041,2.945857,0.000006,-2.301495,393.957092,-54.152637,0.279932,0,-0.678993,0.000028,-0.859613,0.000008
0.101,3.947547,390.198303,53.284946,0.242909,0,-1.105393,0.000057,2.838107,0.000005,-2.62056,391.738708,-54.317375,0.279271,0,-0.680595,0.000003,-0.684751,0.000004
0.102,3.949216,389.55954,53.203609,0.243157,0,-1.104717,0.000026,2.728736,0.000003,-2.37751,393.480072,-54.154015,0.279647,0,-0.679974,0.000008,-1.038406,0
0.103,4.18893,390.508484,52.877575,0.242646,0,-1.105645,0.000022,2.867061,0.000009,-2.540377,391.58139,-54.640659,0.279361,0,-0.681438,0.000023,-0.76472,0.000011
0.104,3.95005,389.884033,53.280819,0.242352,0,-1.105189,0.000022,2.905555,0,-2.219646,393.641327,-53.911377,0.279758,0,-0.679144,0.000012,-0.937457,0.000006
0.105,3.949216,390.357117,53.040249,0.242504,0,-1.104815,0.00005,2.821862,0.000003,-2.301495,393.324402,-54.477985,0.279732,0,-0.679686,0.000021,-0.807102,0.000007
0.106,3.947547,389.881409,52.796238,0.242691,0,-1.104972,0.000051,2.959834,0.000001,-2.299829,392.533783,-53.992027,0.279606,0,-0.679379,0.000014,-0.917263,0.000007
0.107,4.108748,389.884033,52.877575,0.242373,0,-1.105243,0.000026,2.891316,0.000006,-2.618059,394.588745,-54.557945,0.279418,0,-0.678957,-0.000013,-0.972974,0.000004
0.108,4.428645,391.14624,52.716965,0.242939,0,-1.105503,-0.000009,2.806364,0.000002,-2.299829,391.581268,-54.072678,0.279898,0,-0.679952,0.000031,-0.918775,0.000006
0.109,4.348462,391.146088,52.798302,0.24242,0,-1.106055,0.00003,2.827042,-0.000001,-2.379177,394.112854,-54.315998,0.279175,0,-0.680184,0.000027,-0.954659,0.000005
0.11,4.347628,391.146912,53.36491,0.242418,0,-1.105414,0.000042,2.934675,0.000009,-2.458527,392.526855,-54.235352,0.280264,0,-0.679986,0.00002,-0.886961,0.000007
0.111,4.188097,391.145233,53.120899,0.2424,0,-1.106578,0.000026,2.928587,0.000005,-2.62056,393.1651,-54.395962,0.279599,0,-0.68019,-0.000007,-0.788601,0.00001
0.112,4.10708,389.404877,52.960976,0.242558,0,-1.104504,0.000034,2.881499,0.000003,-2.460194,391.430328,-54.397335,0.279107,0,-0.681066,0.000019,-0.838272,0.000001
0.113,4.50716,390.352295,53.608917,0.242582,0,-1.105872,0.000019,2.926021,0.000002,-2.379177,392.851501,-54.072678,0.279951,0,-0.679487,0.000005,-0.926537,0.000012
0.114,4.348462,390.830811,53.608917,0.242543,0,-1.105465,0.000035,2.834953,0.000005,-2.30233,391.902588,-54.396648,0.279237,0,-0.680647,0.000013,-0.79125,-0.000004
0.115,4.426143,391.460693,53.44693,0.242645,0,-1.105887,0.000032,2.977199,0.000001,-2.061783,393.011169,-53.827976,0.279745,0,-0.678655,0.000035,-0.98143,0.000004
0.116,4.268279,391.304718,53.205673,0.242854,0,-1.105114,0.000017,2.720184,0.000002,-2.700743,393.643433,-54.315311,0.279021,0,-0.679753,0,-0.756068,0.000004
0.117,4.506325,392.41571,53.204987,0.242792,0,-1.105955,-0.000011,2.896233,0.000008,-2.140297,391.901917,-54.475922,0.279425,0,-0.67953,-0.000002,-1.075192,0.000008
0.118,4.10708,391.461853,53.448997,0.242604,0,-1.10617,-0.000016,2.797749,0,-2.22048,393.956879,-54.557945,0.279439,0,-0.679606,0.000003,-0.978397,0.000011
0.119,4.584841,392.569885,53.205673,0.24308,0,-1.106479,0.000001,2.947603,0.000007,-2.142797,392.216248,-53.826603,0.279949,0,-0.679263,0.000013,-0.934718,0.000002
0.12,4.665023,391.944946,53.207741,0.242321,0,-1.105795,0.000011,2.881038,0.000007,-2.699907,394.433411,-54.961189,0.279484,0,-0.679521,-0.000001,-0.902314,0.000013
0.121,4.583173,390.990112,53.289764,0.242681,0,-1.105184,-0.000012,2.937711,0.000005,-2.621393,390.629028,-53.826603,0.279978,0,-0.680767,-0.000001,-0.818612,0.000005
0.122,4.343458,390.515564,53.451752,0.242665,0,-1.105003,0.000009,2.917182,0.000005,-2.85944,394.117371,-54.637218,0.279446,0,-0.679382,-0.000006,-0.86152,0.000014
0.123,3.865697,390.356262,53.372475,0.242495,0,-1.105338,0.000038,2.661557,0.000003,-2.621393,389.523773,-54.151951,0.279837,0,-0.681607,0.000003,-0.762217,0.000007
0.124,4.263276,389.715515,53.454498,0.242796,0,-1.104924,-0.000002,2.78272,0.000003,-2.780926,393.481903,-54.880543,0.280266,0,-0.678947,0.000031,-0.7399,0.00001
0.125,4.343458,390.035095,53.7771,0.242512,0,-1.105081,0.000006,2.875412,-0.000001,-2.780926,390.952515,-54.477985,0.279631,0,-0.68009,0.00001,-0.644691,0.000007
0.126,4.10291,390.668579,53.291824,0.242912,0,-1.105267,0.000009,2.816185,0.000003,-2.22298,393.64563,-54.231911,0.279588,0,-0.6789,0.000031,-0.899416,0.000001
0.127,4.10291,390.992737,53.536522,0.242278,0,-1.105433,0.000015,2.778142,0.000004,-2.62056,393.331818,-54.799206,0.27935,0,-0.678874,0.000011,-0.898634,0.000007
0.128,4.260773,392.254761,53.293205,0.242314,0,-1.106264,0.000032,2.926469,0.000005,-2.062616,392.212433,-54.231224,0.28081,0,-0.680455,0,-0.956783,0.000006
0.129,4.339289,391.77594,53.131218,0.242511,0,-1.106411,0.000034,3.009247,0.000004,-2.700743,393.165955,-54.799892,0.279587,0,-0.67968,-0.000004,-0.803036,0.000014
0.13,4.580671,391.142944,53.537212,0.242451,0,-1.105957,0.000011,2.906236,0.000008,-2.464363,391.583191,-54.231224,0.280046,0,-0.680255,0.000015,-0.709967,0.000014
0.131,4.25994,390.986481,53.618549,0.242299,0,-1.105421,0.000043,2.936962,0.000001,-2.700743,393.486328,-54.636532,0.279434,0,-0.679468,0.000016,-0.876818,0.000007
0.132,4.340956,390.507019,53.699886,0.242835,0,-1.104969,0.000033,2.833981,0.000005,-2.142797,390.631836,-54.06855,0.280211,0,-0.680514,-0.000008,-0.973545,0.000007
0.133,4.419471,390.669403,53.617172,0.242952,0,-1.104657,0.000024,3.01262,0.000003,-2.30233,394.582977,-54.635841,0.280136,0,-0.679819,0.000015,-0.935905,0.00001
0.134,4.581504,390.504517,53.373848,0.242529,0,-1.105577,0.000039,2.906977,0,-2.462696,391.425903,-54.311871,0.279782,0,-0.679932,0.000014,-0.855674,-0.000001
0.135,4.020225,390.347412,53.537212,0.242855,0,-1.105032,0.000033,2.889916,0.000009,-2.700743,394.432129,-54.877792,0.280154,0,-0.678393,0.000022,-0.929958,0.000011
0.136,4.419471,390.507324,53.941143,0.242848,0,-1.105788,0.000018,3.031451,0.000008,-2.303997,391.741699,-54.069923,0.279818,0,-0.679149,0.000007,-0.780801,0.000004
0.137,4.340122,391.460693,53.617859,0.242634,0,-1.105865,-0.000001,2.942922,0.000008,-2.542044,395.540649,-54.553818,0.279813,0,-0.678966,0.000011,-0.921686,0.000005
0.138,4.340122,390.667603,53.456562,0.242265,0,-1.105807,0.000009,2.919773,0,-2.381678,392.056274,-54.069923,0.280163,0,-0.679251,0.000023,-0.883527,0.00001
0.139,4.259106,391.139465,53.536522,0.242748,0,-1.106241,0.000021,3.011396,0.000004,-2.462696,394.113525,-54.393898,0.280004,0,-0.679357,0.000004,-0.795583,0.000007
0.14,4.181424,390.031128,53.131905,0.242492,0,-1.105734,0.000018,2.828632,0.000005,-2.461861,390.794067,-54.392521,0.279751,0,-0.680598,0.000007,-0.930322,0.000004
0.141,4.419471,390.193848,53.213238,0.24229,0,-1.105114,0.000021,2.972158,0.000006,-2.383347,391.740662,-54.556572,0.280656,0,-0.679503,0.00002,-0.719194,0.000001
0.142,4.659186,390.353149,53.699886,0.242601,0,-1.105293,0.000011,2.979574,0.000003,-2.861942,392.373688,-54.718555,0.279442,0,-0.680557,-0.000006,-0.674888,0.000009
