Squat Jump,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,
nRows=13340,,,,,,,,,,,,,,,,,,
nColumns=19,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,
time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
0,54.55954,538.842957,86.062546,0.296789,0,-1.107913,0.00003,-2.139366,0.000011,1.289538,591.025696,-86.158089,0.395113,0,-0.673276,0.000001,4.459038,0.000009
0.001,54.001598,537.260254,85.819916,0.297222,0,-1.107422,-0.000024,-2.331796,0.000009,1.36722,589.920654,-85.834808,0.395352,0,-0.672634,0.000004,4.605519,0.000006
0.002,54.240479,537.419006,85.575211,0.29706,0,-1.107414,0.000014,-2.146548,0.000012,1.448236,589.446655,-85.754158,0.395491,0,-0.671961,0.000001,4.525654,0.000012
0.003,53.999931,536.141479,85.897812,0.297777,0,-1.107217,0.000035,-2.103916,0.000007,1.529254,587.386047,-85.837555,0.395892,0,-0.673033,0.000039,4.583694,0.000009
0.004,54.400841,535.35144,85.815781,0.297628,0,-1.10717,0.000013,-2.079045,0.000015,1.129173,588.653198,-85.917519,0.39565,0,-0.672746,0.000005,4.693619,0.000017
0.005,54.478523,535.824829,85.653107,0.297825,0,-1.107922,0.000042,-1.944443,0.000008,1.209356,589.443848,-85.754845,0.395472,0,-0.672527,0.000029,4.582982,0.000012
0.006,54.239643,533.754395,86.057045,0.298605,0,-1.106835,0.000037,-1.987368,0.000011,1.527585,590.075378,-85.752777,0.395736,0,-0.672665,0.000011,4.487614,0.000007
0.007,54.717407,533.918579,85.409103,0.298591,0,-1.107698,0.000044,-1.860646,0.000016,1.606935,588.968262,-84.862892,0.395978,0,-0.672161,0.000037,4.484096,0.000011
0.008,54.079277,533.115601,85.082382,0.299214,0,-1.107679,0.000016,-1.932794,0.000003,1.686283,586.434814,-85.10759,0.396628,0,-0.673146,-0.000001,4.656683,0.000002
0.009,53.921413,531.841064,85.162338,0.29945,0,-1.107502,0.00002,-2.042603,0.000011,1.766466,585.965393,-84.864265,0.39654,0,-0.672451,0.000005,4.563754,0.000006
0.01,54.240479,531.681946,84.919708,0.299667,0,-1.106933,-0.000019,-1.969044,0.000018,1.846649,586.274109,-84.540298,0.396726,0,-0.673064,0.000032,4.500835,0.000024
0.011,54.000763,530.093262,84.512329,0.299896,0,-1.106238,0.000041,-1.862359,0.000007,1.365552,586.118591,-85.026253,0.396199,0,-0.673068,-0.000004,4.779123,0.00001
0.012,53.604019,529.292236,84.268326,0.300675,0,-1.106419,0.000017,-2.123704,0,1.68545,585.801025,-84.782242,0.39662,0,-0.673359,0.00001,4.61188,0.000002
0.013,53.442818,528.655762,83.619003,0.30104,0,-1.106817,-0.000004,-2.034362,0.00001,2.005347,584.383301,-84.457588,0.396824,0,-0.672828,0.000008,4.436607,0.000016
0.014,53.764385,528.017334,83.698967,0.301327,0,-1.106933,0.000002,-2.102369,0.000012,2.164044,582.799744,-83.890289,0.39733,0,-0.673196,0.00002,4.426008,0.00001
0.015,53.124592,526.741272,83.697594,0.301647,0,-1.106342,0.000034,-2.07497,0.000011,2.162376,582.961365,-84.05365,0.39736,0,-0.673243,0.000028,4.62452,0.000005
0.016,53.203941,527.055908,83.454269,0.301907,0,-1.106725,0.000018,-2.051984,0.000019,2.241725,583.429688,-83.810333,0.397232,0,-0.672949,0.000037,4.583594,0.00001
0.017,53.362637,527.522705,83.534225,0.30211,0,-1.106835,0.000011,-1.929182,0.00001,2.240892,584.227661,-84.052963,0.396927,0,-0.672567,0.000025,4.621634,0.000012
0.018,53.203106,526.252563,83.208878,0.302732,0,-1.106487,0.000064,-1.932629,0.000009,2.080526,583.2771,-83.405022,0.397413,0,-0.673065,0.000028,4.68963,-0.000002
0.019,52.72451,525.607727,82.640213,0.303575,0,-1.10646,0.000001,-2.031359,0.000001,2.160709,582.321106,-83.486359,0.397923,0,-0.673253,0.000054,4.710874,0.000006
0.02,52.405445,524.65979,82.802887,0.303551,0,-1.105997,0.000017,-2.118218,0.000016,2.240058,579.952393,-82.67643,0.398388,0,-0.673425,0.000017,4.678875,0.000001
0.021,52.642662,525.916565,82.152878,0.304071,0,-1.106659,-0.000012,-1.892854,0.000014,2.240892,579.956665,-83.161011,0.398271,0,-0.673274,0.000015,4.593612,0.000008
0.022,52.084713,523.050659,81.90818,0.305061,0,-1.106401,0.000045,-2.039169,0.000002,1.99951,581.374023,-82.918373,0.398068,0,-0.673186,0.000045,4.763804,0.000012
0.023,52.323597,523.046265,82.152191,0.305591,0,-1.105533,0.000041,-2.003119,0.000004,1.840812,581.857117,-83.24028,0.3978,0,-0.67293,0.000014,4.651622,0.000011
0.024,52.002033,525.568481,80.772903,0.305784,0,-1.107075,0.000049,-1.882731,0.000002,2.239223,580.111328,-82.431046,0.398531,0,-0.672866,0.000027,4.604536,0.000001
0.025,51.205208,521.766602,81.418098,0.306641,0,-1.104585,0.000038,-1.944319,0.000003,2.39959,579.638306,-81.863747,0.398454,0,-0.673091,0.000041,4.43245,0.000019
0.026,51.601952,521.278198,81.174774,0.307645,0,-1.104917,0.000013,-1.786384,0.000009,2.240058,578.526855,-81.457062,0.398916,0,-0.6732,0.000007,4.380305,0.000008
0.027,51.362236,522.53363,80.687439,0.307859,0,-1.106204,0.00002,-1.828859,0.000018,1.839978,576.312134,-81.78035,0.399147,0,-0.674088,0.000015,4.569561,0.000017
0.028,50.405884,521.262878,81.010727,0.308547,0,-1.104938,0.000004,-2.080677,0.000005,2.239223,576.785522,-81.619049,0.399043,0,-0.673601,0.000023,4.461929,0.000014
0.029,50.562912,520.775696,80.848053,0.309274,0,-1.104624,0.000041,-1.88167,0.000013,2.15904,576.624756,-81.859619,0.399237,0,-0.673975,0.000007,4.428006,0.000006
0.03,49.842934,519.494507,79.713455,0.309741,0,-1.104771,0.00004,-1.91931,0.000016,1.920161,575.99176,-81.940269,0.399325,0,-0.674229,0.000034,4.451825,0.000018
0.031,49.123791,519.334778,79.7948,0.310246,0,-1.104157,0.000087,-2.041542,0.000013,2.557453,575.358459,-81.453629,0.399491,0,-0.673855,0.000008,4.295274,-0.000007
0.032,49.20314,518.368896,79.550789,0.311557,0,-1.103517,0.000068,-2.012949,0.000011,2.235054,574.251465,-81.614922,0.39971,0,-0.673435,0.000007,4.592357,0.000022
0.033,48.722038,518.829895,79.466698,0.312205,0,-1.10429,0.000042,-1.900112,0.000022,2.313569,573.620789,-81.532898,0.399712,0,-0.673672,0,4.598702,0.000029
0.034,48.322796,519.460022,78.737419,0.312274,0,-1.103388,-0.000002,-1.906486,0.000014,2.232553,574.091675,-81.612167,0.399567,0,-0.674364,0.000026,4.610309,0.000018
0.035,48.161598,518.490967,78.979362,0.313953,0,-1.103981,0.000029,-1.948162,0.000012,2.392084,573.303528,-82.097443,0.39989,0,-0.673848,0.000004,4.616715,0.000006
0.036,47.363102,519.116943,78.571991,0.314621,0,-1.103263,0.000023,-1.98392,0.000011,2.946692,573.140808,-81.287514,0.399911,0,-0.67355,0.000009,4.663729,0.000001
0.037,46.960522,518.945801,78.166687,0.315291,0,-1.103337,0.000017,-1.865413,-0.000005,2.866509,572.504578,-81.446747,0.400478,0,-0.673237,0.000002,4.636792,0.000016
0.038,46.881172,520.037231,78.166687,0.315953,0,-1.103339,0.000047,-1.964924,0.000014,3.024373,571.555237,-80.960785,0.400429,0,-0.674144,0.000043,4.656976,0.00002
0.039,46.321564,518.601563,78.649887,0.317544,0,-1.102505,0.000052,-1.979022,0.00001,3.742682,570.290588,-80.553413,0.400832,0,-0.673634,0.000006,4.340774,0.000009
0.04,46.239712,519.854858,77.434654,0.318132,0,-1.103027,0.000005,-1.890122,0.000015,3.583152,571.076782,-81.120026,0.400389,0,-0.674055,0.000012,4.379973,0.000023
0.041,44.722073,519.526489,76.945259,0.318375,0,-1.102285,0.000001,-1.934743,0.000013,3.342603,570.927063,-81.037994,0.400566,0,-0.673621,0.000032,4.474517,0.000008
0.042,44.641056,519.359497,77.513237,0.319717,0,-1.102265,0.000082,-2.036358,0.000002,3.499633,570.130188,-81.037994,0.400898,0,-0.674228,0.000006,4.631372,0.000019
0.043,44.160793,520.929871,76.539261,0.320499,0,-1.101854,0.000051,-1.964257,0.000012,3.817862,568.55011,-80.7099,0.40109,0,-0.674042,0.00004,4.393953,0.000009
0.044,43.042404,520.600647,76.941132,0.320784,0,-1.101449,0.000001,-1.992542,0.000014,3.737679,568.707397,-80.305283,0.400995,0,-0.673456,0.000016,4.41028,0.00002
0.045,42.962223,521.062378,76.777084,0.321968,0,-1.101169,-0.000002,-1.958023,-0.000002,3.976559,567.445007,-79.980621,0.401357,0,-0.673339,0.000001,4.346769,0.00002
0.046,42.481125,522.470093,75.965775,0.32294,0,-1.1012,0.000017,-1.899862,0.000017,3.335931,567.441406,-80.223251,0.401184,0,-0.673948,0.000035,4.650398,0.000019
0.047,41.042004,521.982666,75.801727,0.324026,0,-1.100251,0.000079,-1.975133,0.000003,3.177234,566.966553,-80.464516,0.401194,0,-0.673279,0.00002,4.572878,0.000007
0.048,41.119682,522.75885,75.962334,0.324951,0,-1.100304,0.000015,-1.824404,0.000005,3.495462,565.697571,-80.140541,0.40204,0,-0.674147,0.000014,4.588751,-0.000001
0.049,40.241844,525.434875,75.716263,0.325683,0,-1.100891,-0.000018,-1.937144,0.000007,3.732676,565.224182,-79.571182,0.402088,0,-0.674185,0.000027,4.500795,0.000006
0.05,39.521034,524.941528,75.066261,0.32684,0,-1.100626,0.000008,-1.879896,0.000012,3.655828,565.223877,-79.569809,0.401961,0,-0.673205,0.000006,4.248029,0.00001
0.051,38.40181,524.936279,75.469505,0.32799,0,-1.098695,0.000059,-1.932724,0.00001,3.173898,563.47937,-79.569122,0.402294,0,-0.67439,0.000007,4.568498,0.000015
0.052,37.84053,527.288818,75.144157,0.329132,0,-1.099984,-0.000022,-1.936796,0.000003,3.094548,562.686462,-79.242401,0.40249,0,-0.674185,0.000024,4.404866,0.000008
0.053,37.201572,527.427856,74.736786,0.330383,0,-1.099161,-0.000002,-1.973687,0.000008,2.617621,563.960083,-78.755066,0.402328,0,-0.67265,0.000004,4.27382,0.000015
0.054,36.560944,529.9505,74.734718,0.331049,0,-1.099337,0.000014,-1.922301,-0.000001,2.855668,561.428345,-78.916367,0.402815,0,-0.674263,0.000012,4.320618,0.000005
0.055,35.680599,530.573364,74.731277,0.331675,0,-1.0986,0.000032,-1.799775,-0.000002,3.0152,560.315674,-78.752998,0.402976,0,-0.674596,-0.000016,4.21124,0.000013
0.056,35.121822,532.293274,74.973228,0.333078,0,-1.099313,0.000046,-2.00063,-0.000001,2.932515,560.633118,-78.428345,0.403026,0,-0.673649,0.000026,4.36434,0.000009
0.057,34.319992,533.071411,74.647186,0.33376,0,-1.09879,0.000007,-1.844022,0.000001,2.695303,558.567688,-78.912926,0.403684,0,-0.67423,0.000052,4.31092,-0.000003
0.058,33.12059,533.371094,74.564484,0.335365,0,-1.097505,0.00003,-1.941709,-0.000002,3.171396,559.995667,-78.911545,0.402811,0,-0.674146,-0.000013,4.234012,0.000008
0.059,32.879204,536.054077,74.481766,0.335593,0,-1.097663,0.000015,-1.797791,0.000013,2.614285,559.836487,-78.344254,0.403318,0,-0.672677,0.000009,4.24392,0.000008
0.06,31.839329,536.192261,73.993744,0.336785,0,-1.097275,-0.00002,-1.822945,0.000017,2.767981,557.148621,-78.423523,0.403536,0,-0.673858,-0.000004,4.537237,0.000011
0.061,30.801123,535.858765,74.316345,0.338195,0,-1.096479,0.000037,-2.028228,0.00002,3.246575,557.622864,-78.584824,0.403671,0,-0.673783,0.000033,4.422915,0.000003
0.062,30.47789,539.335632,73.827629,0.33865,0,-1.096753,0.000044,-1.718455,-0.000004,2.848996,556.831116,-78.016159,0.40372,0,-0.673353,0.000043,4.28945,0.000018
0.063,29.357832,539.630981,73.582245,0.339507,0,-1.096725,0.000022,-1.714669,0.000011,2.766312,554.619446,-78.582764,0.403887,0,-0.673896,0.000018,4.557355,0.000002
0.064,28.47999,540.246887,74.148163,0.340606,0,-1.096361,0.000033,-1.954009,0.000011,3.404439,554.453125,-78.336685,0.404042,0,-0.675042,0.000023,4.242693,0.000007
0.065,27.757511,542.925354,73.579498,0.341371,0,-1.096165,0.000035,-1.773946,0.000014,3.721834,555.408142,-77.686676,0.403649,0,-0.673394,0.000021,4.087695,0.000013
0.066,27.039204,543.859192,73.898651,0.341963,0,-1.095976,0.000054,-1.743918,-0.000001,3.718498,553.828918,-78.174011,0.403943,0,-0.673277,0.000011,4.454188,0.000005
0.067,26.399406,544.47522,73.493347,0.343562,0,-1.095712,0.000048,-1.872328,0.000012,4.039229,553.191284,-77.686676,0.404455,0,-0.673893,0.00002,4.188511,0.000009
0.068,25.919146,545.891479,73.248642,0.344313,0,-1.095702,-0.000001,-1.842701,0.000008,3.559801,552.871582,-77.765953,0.404231,0,-0.67403,0.000022,4.257939,0.000016
0.069,24.878437,548.237732,73.083221,0.345054,0,-1.09613,0.000045,-1.745525,0.000008,3.638315,552.236694,-77.84729,0.404598,0,-0.673696,0.000027,4.379289,0.000005
0.07,24.240309,547.606384,73.567116,0.346012,0,-1.094378,0.000061,-1.857116,0.000008,4.358294,551.447632,-77.277245,0.404635,0,-0.673861,0.000041,3.86627,0.000012
0.071,23.678196,548.221191,72.917793,0.347118,0,-1.093935,0.000033,-1.72244,0.000011,3.716831,550.021973,-77.359268,0.404786,0,-0.674149,0.000042,4.304657,0.000008
0.072,23.040901,550.107971,72.834396,0.347739,0,-1.09444,0.000022,-1.876705,0.000018,3.954043,549.547485,-77.195221,0.404838,0,-0.674024,0.00003,4.275763,0.000011
0.073,22.559807,553.102722,72.912979,0.347973,0,-1.095142,-0.000017,-1.750805,0.000002,3.954043,548.433655,-76.951897,0.405357,0,-0.675369,0.000023,4.267711,0.000014
0.074,21.602615,552.292358,72.585564,0.349578,0,-1.094309,0.000015,-1.909261,0.000014,3.556465,547.488586,-76.545212,0.405255,0,-0.674302,0.000001,4.142022,0.000002
0.075,21.361233,553.393127,72.341553,0.349994,0,-1.093952,-0.000006,-1.791067,0.000001,3.634979,547.645874,-76.463875,0.405415,0,-0.674535,0.000001,4.193763,0.000004
0.076,20.961151,554.650085,72.014145,0.35068,0,-1.09418,0.00003,-1.678076,0.000018,3.315083,546.859009,-76.464569,0.40511,0,-0.674348,0,4.333398,0.000007
0.077,19.922943,554.161133,72.823387,0.351405,0,-1.092786,-0.000002,-1.894922,0.000015,3.315917,547.330933,-75.896584,0.405201,0,-0.673799,0.00001,4.174834,0.000022
0.078,20.400703,555.254333,72.33606,0.352724,0,-1.09286,-0.000011,-1.718512,0.000005,3.632478,544.797668,-75.650505,0.406085,0,-0.673602,0.000034,4.159341,0.000013
0.079,19.043436,558.250732,71.52269,0.353084,0,-1.093649,0.000014,-1.81383,-0.000002,3.313416,543.36731,-76.05513,0.406276,0,-0.674741,0.000046,4.268289,0.000013
0.08,18.48299,555.858398,71.845284,0.354399,0,-1.092413,0.000092,-1.840151,-0.000002,2.83482,543.529053,-75.407181,0.405649,0,-0.674913,0.000015,4.259517,0.000005
0.081,18.243277,556.960022,71.277306,0.354922,0,-1.092094,0.000004,-1.823538,0.000011,3.072866,542.579651,-75.729095,0.405979,0,-0.674931,0.000011,4.246464,0.000001
0.082,17.521631,558.684998,70.706566,0.355575,0,-1.092271,0.00004,-1.590303,0.000002,2.912501,542.105896,-75.403748,0.405993,0,-0.674381,0.000031,4.238541,0.000014
0.083,17.285252,558.04541,71.111191,0.356567,0,-1.090752,0.000048,-1.897266,-0.000004,2.750467,541.469482,-75.321716,0.406225,0,-0.674435,0.000006,4.400236,0
0.084,16.565273,560.090515,70.948517,0.356827,0,-1.091832,-0.000007,-1.938874,0.000015,3.308412,539.729431,-74.997063,0.406806,0,-0.674617,0.000021,4.276088,0.000008
0.085,16.485924,560.713867,70.055183,0.357702,0,-1.09103,0.000072,-1.864861,0.000009,3.229897,539.723511,-74.752365,0.406554,0,-0.674391,0.000033,4.080575,0.000009
0.086,15.766782,561.812744,70.781715,0.358291,0,-1.091583,-0.000032,-1.942831,0.000012,3.38776,538.7771,-74.427017,0.406386,0,-0.67434,0.000033,4.041207,0.000001
0.087,15.765947,562.427734,70.213043,0.35929,0,-1.091343,0.000005,-1.834867,0.00001,3.229062,538.936035,-74.425644,0.406771,0,-0.674585,-0.000002,3.980975,0.000002
0.088,15.125319,563.371277,70.776901,0.3596,0,-1.090949,0.000044,-1.731349,0.000011,3.864688,539.094543,-73.535065,0.40649,0,-0.673301,-0.000006,3.909959,0.000018
0.089,14.88477,564.303894,70.048302,0.360422,0,-1.091461,0.000004,-1.748562,0.000013,4.499479,536.089783,-73.209717,0.406842,0,-0.674831,0.00003,3.90631,0.000012
0.09,14.244976,563.821411,69.884941,0.361299,0,-1.091162,0.000078,-1.78268,0.000017,3.222392,534.664673,-73.289673,0.407063,0,-0.674508,0.000025,4.226475,0.000008
0.091,14.006096,562.701782,69.480331,0.362167,0,-1.089997,0.000104,-1.908747,0.000003,2.109838,532.757141,-74.340179,0.407465,0,-0.67542,0.000021,4.221431,0
0.092,13.364634,564.112732,69.476891,0.362482,0,-1.090565,0.000039,-1.712775,0.00002,2.664448,534.506714,-73.854904,0.407226,0,-0.67432,0.000016,4.313361,0.000006
0.093,12.80669,563.467896,69.150856,0.363091,0,-1.089713,0.000081,-1.795167,0.000011,2.346218,534.814636,-73.610893,0.407135,0,-0.674584,0.000052,4.244775,0.000004
0.094,13.125752,564.410706,69.960785,0.364193,0,-1.09048,0.000089,-1.850408,0.00001,2.105669,533.07782,-73.285553,0.407025,0,-0.674969,0.000007,4.270926,0.000015
0.095,12.725674,565.986755,68.826195,0.364092,0,-1.090342,-0.000008,-1.754736,0.000019,2.266035,531.650146,-72.311569,0.407891,0,-0.675172,0.000033,4.033733,0.000003
0.096,11.608953,564.714478,69.228065,0.365193,0,-1.089524,0.000043,-1.986923,0.000016,1.863454,529.913208,-71.986908,0.40814,0,-0.67452,0.000033,4.326176,-0.000001
0.097,11.928014,565.174377,68.823441,0.365699,0,-1.089686,0.000004,-1.930142,0.000002,1.147645,528.170715,-72.471497,0.408365,0,-0.675205,0.000032,4.348933,0.000018
0.098,11.766816,565.482422,68.578743,0.366001,0,-1.089857,0.000007,-1.782197,0.000024,1.149313,528.96283,-71.983475,0.407889,0,-0.674922,0.000043,4.047535,0.000005
0.099,11.046839,564.837769,68.738663,0.367069,0,-1.088964,0.000016,-1.803627,0.000006,1.227828,528.332458,-71.739456,0.407648,0,-0.674954,0.000003,4.018587,0.000008
0.1,11.126187,564.194885,68.578743,0.367978,0,-1.088685,0.000025,-1.905271,0.000001,0.509519,526.588013,-71.331406,0.40888,0,-0.675142,-0.000002,4.099848,0.000007
0.101,10.80629,566.24646,68.496033,0.367525,0,-1.089555,0.000088,-1.821354,0.000021,0.268136,524.215454,-70.926094,0.408652,0,-0.67559,0.000003,4.216471,0.000006
0.102,10.486392,564.494141,68.575989,0.368824,0,-1.088248,0.000068,-1.879373,0.000007,0.589702,522.157043,-70.44014,0.409431,0,-0.675693,0.000027,3.977372,0
0.103,10.646758,564.170227,69.223244,0.369584,0,-1.087258,0.000031,-1.946029,0.000003,-0.369156,521.993103,-69.789444,0.409434,0,-0.675595,-0.000017,4.099522,0.000019
0.104,10.645924,566.374878,68.817253,0.370018,0,-1.089121,-0.000003,-1.860483,0.000014,-0.528688,521.995972,-69.626083,0.409415,0,-0.674941,-0.000001,4.048109,0.000006
0.105,10.645924,566.520691,68.895836,0.370527,0,-1.088701,0.000044,-1.777613,0.000014,-1.246998,520.88739,-69.140808,0.409004,0,-0.675475,0.000025,4.191636,-0.000002
0.106,10.16733,566.825439,68.569801,0.371383,0,-1.088687,0.000001,-1.83693,0.000001,-0.768403,520.886475,-68.004845,0.409304,0,-0.674301,0.000032,3.875477,0.000014
0.107,10.006964,566.978638,69.135719,0.371758,0,-1.088027,-0.00004,-1.832518,0.00002,-1.087466,517.568115,-67.51889,0.409652,0,-0.674513,0.000034,3.917756,0.000016
0.108,10.163993,568.389954,68.647011,0.372003,0,-1.088835,0.000025,-1.477028,0.000001,-0.690722,514.402344,-66.708961,0.41011,0,-0.675384,0.000002,3.909205,0.00001
0.109,10.006129,567.435425,69.45694,0.373163,0,-1.087543,0.00002,-1.75691,0.000009,-2.598431,514.716675,-66.786858,0.409977,0,-0.674396,0.000038,3.740081,0.000006
0.11,8.888574,566.785034,68.968918,0.374433,0,-1.086515,0.000035,-1.937118,0.000005,-2.600933,513.138062,-66.786858,0.410056,0,-0.674653,0.00004,3.914104,0.000008
0.111,9.525866,568.683167,69.372849,0.374243,0,-1.087759,0.00005,-1.690008,0,-3.080361,511.715881,-66.622124,0.410119,0,-0.675152,0.000004,3.929933,0.000011
0.112,8.648025,568.511902,68.641502,0.375177,0,-1.08688,0.000047,-1.776716,0.000005,-2.760464,509.65155,-65.974869,0.410663,0,-0.675025,0.000031,3.799185,0.000011
0.113,8.40831,567.389709,69.290138,0.37595,0,-1.086399,-0.000005,-1.945282,0.000007,-5.23112,506.803131,-65.646767,0.411164,0,-0.675822,0.000024,4.016444,0.000002
0.114,8.169431,569.601563,68.152115,0.376097,0,-1.087155,0.000075,-1.761352,0.000024,-3.878853,503.798309,-64.192337,0.411767,0,-0.675372,0.000028,4.003922,0.000009
0.115,7.688333,569.906128,69.041321,0.376479,0,-1.087029,0.000027,-1.730163,0.000008,-4.197917,502.847046,-64.677605,0.411552,0,-0.676288,0.00003,4.086971,0.000006
0.116,7.60815,569.738098,68.878647,0.378068,0,-1.086492,0.000014,-1.782263,0.00002,-5.551851,503.007507,-64.027596,0.411175,0,-0.675156,0.000017,4.050697,0.000011
0.117,7.368437,571.627075,69.363228,0.378019,0,-1.086947,0.000022,-1.788213,0.000014,-5.472502,501.425812,-63.619537,0.411135,0,-0.674939,-0.000007,3.858104,0.00001
0.118,7.206403,572.251038,68.956543,0.378614,0,-1.086508,0.000069,-1.584407,0.000023,-5.551851,499.528778,-63.052246,0.411416,0,-0.67507,0.00003,3.78604,0.000007
0.119,6.80549,571.767151,69.441811,0.379632,0,-1.085763,0.00003,-1.621478,0.000009,-5.554353,496.83493,-62.726898,0.411954,0,-0.675479,0.000024,3.885557,0
0.12,6.646791,572.545776,68.630501,0.379683,0,-1.086109,-0.000022,-1.592069,0.000024,-5.951931,493.668274,-62.241623,0.412229,0,-0.676427,-0.000017,3.894174,0.000017
0.121,5.926814,573.161987,69.197113,0.380575,0,-1.08597,0.00002,-1.733593,0.000013,-6.194982,492.405396,-62.483574,0.41222,0,-0.676133,0.00004,4.174853,0.00001
0.122,5.925981,574.582825,69.195045,0.381009,0,-1.085963,-0.00002,-1.605732,0.00001,-5.556021,490.8237,-61.754982,0.412378,0,-0.676332,0.000026,3.918881,0.00001
0.123,5.682095,575.0401,69.032372,0.381907,0,-1.086683,0.000005,-1.382307,0,-5.875918,490.982391,-61.022949,0.411564,0,-0.676064,0.000021,3.760416,0.000022
0.124,4.886105,575.190674,68.948975,0.38233,0,-1.085515,0.000014,-1.602826,-0.000007,-4.760864,489.716888,-60.781689,0.411968,0,-0.675493,0.000001,3.697767,0.000014
0.125,4.726574,577.085266,69.110268,0.382503,0,-1.085617,-0.000023,-1.637174,0.000017,-6.432194,486.233673,-60.616264,0.412864,0,-0.675503,0.000025,3.69206,0.000005
0.126,3.845396,576.125977,69.10614,0.383484,0,-1.084796,0.000029,-1.480984,-0.000005,-5.877586,484.335052,-60.12962,0.412955,0,-0.675648,0.000019,3.734159,0.000017
0.127,4.324825,577.063538,69.674126,0.383851,0,-1.084996,-0.00001,-1.534073,0.000016,-5.798237,483.226227,-59.642288,0.412743,0,-0.675997,-0.000007,3.609866,0.000011
0.128,3.20727,578.161743,68.621559,0.384567,0,-1.085322,0.00002,-1.754809,0.000016,-6.833942,483.544617,-60.126183,0.412142,0,-0.67521,0.000032,3.67355,0.000021
0.129,2.247578,577.669556,69.590721,0.385532,0,-1.08473,0.000016,-1.855934,0.000008,-7.312537,482.283569,-59.720184,0.411694,0,-0.675061,0.000014,3.65744,0.000006
0.13,2.724506,578.293518,69.34671,0.3856,0,-1.086003,0.000005,-1.552815,0.000019,-7.633268,479.74353,-59.882172,0.412669,0,-0.676048,-0.000008,3.926024,0.000018
0.131,1.126686,578.130493,68.534721,0.386223,0,-1.084187,0.000009,-1.678957,0.000017,-7.315039,478.008942,-58.502197,0.413041,0,-0.675675,0.000023,3.618604,0.000016
0.132,1.206869,577.321594,69.426674,0.387675,0,-1.083264,0.000052,-1.913822,0.000018,-7.395222,474.047577,-58.582157,0.414048,0,-0.676291,0.000005,3.686404,0.000017
0.133,1.123352,580.636963,69.505257,0.387565,0,-1.084709,0.000057,-1.566906,0.000011,-7.79697,473.264191,-57.852188,0.413702,0,-0.676697,0.000021,3.821671,0.000007
0.134,0.485224,581.1073,69.503883,0.388292,0,-1.084077,0.000081,-1.719646,0.000012,-8.277233,473.096405,-58.419483,0.413337,0,-0.675788,0.000002,4.096259,0.000007
0.135,-0.074387,581.402954,69.017235,0.388999,0,-1.084268,0.000017,-1.757253,0.000009,-8.43593,473.891327,-57.768787,0.412918,0,-0.675218,0.000011,3.837118,0.000009
0.136,0.161991,581.399963,69.501129,0.389362,0,-1.083845,0.000022,-1.465156,0.000009,-8.035851,472.151093,-57.605423,0.413026,0,-0.675443,0.000028,3.583975,0.000019
0.137,-0.715017,582.336914,68.85112,0.389823,0,-1.083775,0.000002,-1.59948,0.00001,-8.195382,470.092377,-56.471527,0.413855,0,-0.674779,0.000003,3.532415,0.000004
0.138,-1.273794,582.009766,69.903,0.390854,0,-1.08392,0.00004,-1.837753,0.000018,-7.877986,466.448425,-56.471527,0.414285,0,-0.676418,0.000007,3.609382,0.000006
0.139,-1.596194,584.534912,69.17234,0.390657,0,-1.084774,0.000045,-1.533873,0.000009,-8.595462,465.662048,-55.740181,0.414326,0,-0.676361,0.000019,3.543718,0.000013
0.14,-2.712914,583.260986,68.845627,0.391439,0,-1.083653,-0.000004,-1.723384,0.000006,-8.439266,464.551758,-55.012966,0.414259,0,-0.676225,0.000008,3.727835,0.000001
0.141,-3.11216,583.092651,69.005547,0.392171,0,-1.083474,0.000051,-1.766466,0.00003,-8.598798,464.393677,-55.092239,0.413778,0,-0.675473,-0.000002,3.655304,0.00002
0.142,-3.593257,582.76709,68.92215,0.39275,0,-1.082956,0.000006,-1.643145,0.000025,-9.472469,462.970215,-54.603531,0.414386,0,-0.675039,0.000015,3.439659,-0.000006
0.143,-4.232218,582.919922,68.759476,0.393409,0,-1.082953,0.000041,-1.755437,0.00001,-9.634502,459.644989,-54.602158,0.415414,0,-0.675829,-0.000005,3.639446,0
0.144,-4.709979,584.808899,68.997978,0.393291,0,-1.083432,0.000021,-1.730833,0.000018,-9.631167,457.900299,-53.792915,0.415204,0,-0.676718,0.000025,3.352509,0.000004
0.145,-5.110893,582.743042,69.159279,0.395011,0,-1.081806,0.000043,-1.807456,0.000011,-10.112265,457.586609,-53.14497,0.414789,0,-0.675586,0.000026,3.521275,0.000013
0.146,-5.507637,583.842346,69.076569,0.394855,0,-1.082802,0.000018,-1.945063,0.00001,-10.350309,457.276245,-54.27681,0.414549,0,-0.675864,0.000012,3.510388,0.000013
