squat jump,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,
nRows=10780,,,,,,,,,,,,,,,,,,
nColumns=19,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,
time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
0.018,19.584442,352.514465,25.909931,0.253123,0,-1.06153,0.000022,-0.671953,0.000008,-8.260828,222.615753,-6.92992,0.324335,0,-0.749088,0.000012,0.290269,0.000003
0.019,19.343895,352.198547,23.802052,0.253609,0,-1.060639,0.000021,-0.64734,-0.000004,-8.579889,225.301254,-7.578552,0.322941,0,-0.747875,0.00002,0.415688,-0.000002
0.02,19.103348,354.101318,24.532021,0.253257,0,-1.062101,0.000035,-0.670808,0.000003,-8.101295,222.771393,-7.091906,0.324509,0,-0.750659,0.000016,0.260313,0.000002
0.021,18.866135,352.998413,23.478767,0.252795,0,-1.061498,0.000013,-0.888269,0.000003,-8.179811,225.1474,-7.98317,0.32231,0,-0.747919,0,0.199986,0.000003
0.022,19.505093,352.992767,24.614044,0.252894,0,-1.06321,0.000004,-0.809679,-0.000001,-8.021112,222.141037,-7.417253,0.3237,0,-0.751083,0.00002,0.28184,0.000005
0.023,19.664627,352.685425,23.478767,0.25287,0,-1.060923,-0.00001,-0.702457,0.000007,-8.01861,224.819626,-7.253204,0.323274,0,-0.749676,0.000003,-0.006883,-0.000001
0.024,20.221735,352.687714,25.182026,0.252953,0,-1.061301,0.000044,-0.5065,0.000005,-8.021948,222.611481,-7.173243,0.324391,0,-0.748656,0.000007,0.266391,0.000007
0.025,19.585278,353.477844,22.102234,0.252495,0,-1.062874,0.000027,-0.864091,0.000008,-8.33684,226.093842,-7.497902,0.323063,0,-0.747545,0.000003,0.104844,0.000008
0.026,19.745642,351.899414,24.454811,0.252493,0,-1.059964,0.000021,-0.893431,-0.000001,-8.259995,223.09259,-6.931295,0.324135,0,-0.74919,0.000009,0.301705,-0.000003
0.027,20.702831,353.638306,22.348309,0.252585,0,-1.062186,0.000047,-0.725966,0.000003,-8.737753,225.622284,-7.577864,0.321692,0,-0.74744,0.000012,0.304033,0.000007
0.028,19.824991,353.637146,24.132214,0.252644,0,-1.062237,0.000016,-0.974123,0.000009,-8.260828,224.509979,-7.173931,0.323834,0,-0.747605,0.000017,0.331604,0.000007
0.029,20.144054,353.167236,23.481518,0.252157,0,-1.06147,0.000007,-0.748879,0.00001,-8.819605,226.576141,-7.414501,0.321871,0,-0.745658,0.000004,0.382006,0.000002
0.03,19.743141,353.010223,22.672276,0.251795,0,-1.061927,0.000048,-0.798691,0.000003,-8.657572,224.038895,-7.416565,0.323346,0,-0.748035,0.00001,0.299918,0.000003
0.031,20.063871,352.061493,22.267662,0.251335,0,-1.06057,0.000032,-0.815924,0,-8.736921,224.352158,-7.741222,0.323301,0,-0.74967,0.000006,0.351609,0.000008
0.032,19.662958,353.167236,22.104988,0.251896,0,-1.061044,0.000026,-0.788742,0.000005,-8.655905,223.726578,-7.497902,0.322787,0,-0.748959,0.000008,0.210525,0.000002
0.033,20.783848,352.543121,22.432396,0.25141,0,-1.060157,0.000024,-0.866852,0.000004,-8.337675,225.146912,-7.255268,0.324339,0,-0.747765,0.000008,0.18321,0.000005
0.034,19.746475,353.807953,22.512356,0.251618,0,-1.061508,0.000018,-1.118402,0.000005,-8.417023,224.356796,-7.659885,0.322482,0,-0.748649,0.000006,0.165488,0.000006
0.035,21.183929,352.706482,21.866474,0.251021,0,-1.060841,0.000013,-0.91779,0.000001,-8.498041,224.353806,-7.821871,0.323948,0,-0.749689,0.000003,0.297669,0.000002
0.036,20.703667,354.129486,21.947124,0.251425,0,-1.061539,0.000017,-0.948474,0.000002,-9.374212,225.775787,-7.659885,0.322858,0,-0.748003,0.000011,0.449927,0.000004
0.037,21.024397,354.44754,22.028461,0.251326,0,-1.061163,0.000025,-0.969962,0.000003,-8.497206,224.509445,-7.498587,0.323786,0,-0.750147,0.000003,0.270242,0
0.038,21.502991,354.292542,21.703804,0.251283,0,-1.061861,0.000008,-0.826275,-0.000002,-8.974968,228.146545,-7.821871,0.322271,0,-0.745181,0.000014,0.276225,0.000004
0.039,21.58234,353.338196,22.189758,0.250603,0,-1.061627,-0.000003,-0.731939,0.00001,-8.498041,226.091873,-7.25458,0.323028,0,-0.747983,0.000005,0.245399,0.000005
0.04,20.946716,353.658722,22.109112,0.250927,0,-1.061278,0.000019,-1.104892,0.000006,-8.974134,227.034531,-7.900459,0.322245,0,-0.749331,0.000019,0.139945,0
0.041,20.864031,353.977966,21.299873,0.25077,0,-1.061345,0.000017,-1.004585,0.000007,-9.056818,226.247559,-7.25458,0.322443,0,-0.747532,-0.000001,0.432516,0.000001
0.042,21.023563,353.975494,21.867165,0.25023,0,-1.061258,-0.000001,-0.93413,0.000004,-8.657572,227.67099,-7.821182,0.321668,0,-0.747982,-0.000004,0.27913,0.000002
0.043,21.421976,353.504578,21.21991,0.250502,0,-1.060181,0.000001,-0.838664,0.000004,-8.817936,226.089233,-7.739849,0.323542,0,-0.747614,0.000012,0.375458,0.000005
0.044,20.464787,353.671082,21.703117,0.249726,0,-1.060083,0.000011,-0.939749,-0.000001,-8.575722,227.353439,-7.901833,0.322301,0,-0.747935,0.000005,0.104409,0.000002
0.045,21.183929,354.141541,21.625217,0.250553,0,-1.060022,0.00002,-0.986963,0.000002,-8.580725,225.295151,-8.063818,0.322065,0,-0.750451,0.000012,0.464362,0.000008
0.046,21.502159,354.307251,21.787201,0.249778,0,-1.05997,0.00001,-0.812286,0.000004,-8.178976,228.461639,-7.982481,0.321262,0,-0.746257,0.000004,0.087913,0.000001
0.047,20.384604,354.936279,20.407917,0.249893,0,-1.061943,0.000015,-1.074561,0.000006,-8.498875,227.343552,-7.658512,0.322033,0,-0.749359,0.000007,0.264198,0.000005
0.048,21.42281,353.8302,21.139263,0.249609,0,-1.061078,0.00004,-0.915529,0.000005,-8.260828,228.147003,-7.740534,0.320983,0,-0.747093,0.000011,0.302312,0.000001
0.049,21.902237,354.777466,20.653305,0.250186,0,-1.061309,0.000021,-0.872836,0.000009,-8.579056,229.252258,-8.144466,0.321245,0,-0.746479,0.000002,0.296273,0
0.05,21.742706,353.989624,21.545944,0.249023,0,-1.061614,0.000028,-0.942184,0.000002,-8.418692,227.038651,-7.98317,0.321202,0,-0.749822,0,0.250846,0.000004
0.051,21.34346,352.565674,21.059296,0.249042,0,-1.060038,0.00002,-0.987367,0.000004,-8.660072,228.296265,-8.469128,0.32219,0,-0.747322,0.000002,0.460703,0
0.052,21.584007,353.359924,20.978649,0.249282,0,-1.059925,-0.000008,-1.024501,0.000004,-8.577389,227.510071,-8.22718,0.321269,0,-0.749988,0.000007,0.301283,0.000006
0.053,21.583176,351.936646,21.385334,0.248985,0,-1.058834,0.000044,-1.003782,0.000009,-8.339342,229.254242,-8.225117,0.321297,0,-0.74601,0.00001,0.17815,0.000009
0.054,22.460182,353.20343,21.22541,0.249483,0,-1.059915,0.000007,-0.863529,0.000002,-8.498041,229.094147,-8.631802,0.320844,0,-0.747033,-0.000003,0.268423,0.000003
0.055,21.823723,353.363708,20.900063,0.248753,0,-1.059934,0.000017,-1.094492,0.000006,-8.657572,228.301849,-7.902519,0.320738,0,-0.748627,0.00002,0.296208,-0.000001
0.056,21.741871,353.832825,21.468048,0.249092,0,-1.060714,0.000004,-1.025475,0.000005,-8.498041,229.095306,-8.389166,0.320552,0,-0.746491,0.000005,0.273102,0.000005
0.057,22.141119,353.676392,21.551449,0.249033,0,-1.060101,0.000011,-1.037075,0.000004,-8.656738,229.566376,-7.739849,0.320908,0,-0.745981,0,0.181001,0.000006
0.058,21.742706,353.994446,21.792706,0.24902,0,-1.060329,0.000056,-1.08889,0.000008,-8.417023,230.039917,-8.145844,0.319913,0,-0.747141,0.000018,0.143226,0.000002
0.059,22.220467,353.67981,21.792019,0.248858,0,-1.060379,0.000003,-0.857227,0.000004,-8.417023,229.570175,-7.98317,0.320093,0,-0.746023,0.000006,0.097853,0.000001
0.06,21.58234,353.204956,22.19939,0.248788,0,-1.059142,0.000023,-1.113762,0.000004,-8.814602,231.46817,-8.794476,0.31898,0,-0.745682,0.000005,0.204783,0.000004
0.061,21.340958,352.89035,20.498196,0.248519,0,-1.059442,0.000025,-1.1144,0.000007,-8.337675,228.774109,-8.309893,0.320619,0,-0.746893,0.000011,0.256684,0.000006
0.062,21.73937,354.306213,21.631409,0.249254,0,-1.061239,0.00001,-0.933461,0.000005,-8.258326,231.305908,-9.037109,0.320127,0,-0.746672,0.000003,0.18522,0.000003
0.063,21.741039,354.151245,20.093575,0.248761,0,-1.060863,0.000023,-1.154279,0.000002,-8.338509,228.930939,-8.308517,0.319877,0,-0.74596,0.000007,0.230762,0.000001
0.064,21.90057,353.359772,21.552135,0.248766,0,-1.060464,-0.000001,-1.059747,0.000003,-8.259159,232.261597,-9.119135,0.318891,0,-0.743549,-0.000004,0.256994,0.000004
0.065,21.901403,354.14978,20.985527,0.24916,0,-1.060734,0.000011,-1.175056,0.000002,-7.780563,228.618958,-8.390541,0.319162,0,-0.747343,0.000005,0.150013,0.000005
0.066,21.820389,352.888,22.281418,0.248968,0,-1.059808,-0.000007,-1.025701,0.000006,-8.179811,232.257172,-8.307829,0.318054,0,-0.743848,0.000005,0.172874,0.000001
0.067,21.502159,353.520203,21.632095,0.248824,0,-1.060428,0.000002,-1.149311,0.000007,-8.179811,229.089584,-8.717266,0.318597,0,-0.746564,0.000016,0.428691,0.000001
0.068,21.339291,352.099518,22.19939,0.248124,0,-1.059628,0.000034,-0.929385,0.000008,-7.780563,231.621887,-8.55184,0.318481,0,-0.744713,0.000014,0.092947,-0.000001
0.069,22.061769,352.726929,21.634159,0.249452,0,-1.05993,-0.000009,-1.174367,0.000001,-8.179811,229.250977,-8.796539,0.317569,0,-0.746606,0.000014,0.336496,0.000007
0.07,21.182261,352.415466,22.120117,0.2489,0,-1.05928,0.000007,-1.241684,0.000002,-7.940929,231.30809,-8.877876,0.318182,0,-0.744704,-0.000002,0.301975,0.000002
0.071,21.90057,351.467346,21.391525,0.248304,0,-1.05922,0.000046,-1.098744,0.000003,-8.021112,229.086456,-9.284561,0.318341,0,-0.745731,0.000002,0.456177,0.000005
0.072,21.341793,351.147797,21.877483,0.248553,0,-1.058884,0.000055,-1.208118,0.000001,-7.4615,229.724869,-8.877188,0.318417,0,-0.745775,0.000006,0.080018,0.000003
0.073,21.740206,351.778503,22.120117,0.248893,0,-1.059379,0.000055,-1.052342,0.000002,-7.77973,230.039322,-9.04055,0.317743,0,-0.745886,-0.000003,0.184852,0.000005
0.074,22.2188,351.939911,22.687412,0.248326,0,-1.059582,0.000042,-0.892382,0.000007,-8.021112,229.724365,-8.311268,0.317713,0,-0.746126,0,0.367383,0
0.075,21.57984,352.887512,22.119431,0.248747,0,-1.060772,0.000042,-1.036311,0.000007,-7.381317,229.561646,-8.797226,0.317725,0,-0.745726,0.000014,0.071271,0.000001
0.076,21.499657,353.203094,22.120808,0.248406,0,-1.061658,0.000025,-1.111238,0.000003,-7.382151,230.040955,-8.554592,0.318119,0,-0.744813,0.000012,0.136467,0.000001
0.077,21.579004,353.364197,21.958134,0.24797,0,-1.061654,-0.000005,-1.024843,0.000003,-7.621866,229.884338,-9.526508,0.316774,0,-0.744502,0.000012,0.238798,0.000006
0.078,21.660856,352.092102,22.039471,0.248742,0,-1.061225,0.000045,-1.161223,0.000002,-7.54085,228.931793,-9.122574,0.317446,0,-0.745643,0.000005,0.189658,0.000005
0.079,21.979084,353.518036,22.039471,0.248523,0,-1.061931,-0.000015,-1.023461,0.000004,-7.702049,230.200775,-8.879251,0.316156,0,-0.743947,0.000007,0.303287,-0.000002
0.08,21.340958,351.461731,22.282104,0.248226,0,-1.060976,0.00002,-1.152426,0.000003,-7.382986,228.777954,-9.284561,0.316473,0,-0.74466,0.000004,0.241044,0.000002
0.081,21.50049,350.670776,21.633472,0.248417,0,-1.059941,0.000015,-1.08682,0.000004,-7.702049,229.40419,-8.961277,0.316363,0,-0.746199,0.000009,0.374913,0.000002
0.082,21.419474,352.091919,22.362064,0.248142,0,-1.061803,-0.00002,-1.006539,0.000004,-7.224287,227.66449,-9.124638,0.316744,0,-0.747774,0.000005,0.374072,-0.000002
0.083,21.020226,350.351532,22.120117,0.24849,0,-1.059919,-0.000003,-1.126013,0.000006,-7.223454,228.773529,-9.042614,0.315641,0,-0.745092,0.000013,0.236169,0.000005
0.084,21.099575,349.398468,22.200768,0.248556,0,-1.06006,0.000048,-1.058247,0.000006,-7.464003,228.298645,-9.121887,0.316056,0,-0.745485,-0.000004,0.31433,0.000003
0.085,21.499657,349.393738,22.038094,0.248235,0,-1.06008,0.000009,-0.992701,0.000002,-7.6227,228.297852,-9.041925,0.315729,0,-0.745467,0.000005,0.352253,0.000004
0.086,21.10041,347.814758,22.687412,0.248134,0,-1.058969,0.000031,-1.090656,0,-7.223454,228.140686,-9.043301,0.314525,0,-0.74736,0.000007,0.276489,0.000005
0.087,21.259941,349.390076,22.03878,0.248204,0,-1.061663,0.000048,-1.101747,0.000004,-7.542517,228.929718,-8.716578,0.315408,0,-0.743124,0.000003,0.206598,0.000007
0.088,20.381266,349.081909,22.686726,0.248022,0,-1.059719,0.000044,-1.196534,0.000004,-7.144939,228.448059,-8.717953,0.31627,0,-0.746903,0.00001,0.275643,0.000005
0.089,20.859028,349.236725,22.282104,0.248025,0,-1.06102,-0.000014,-1.065841,0.000004,-7.464003,229.24791,-8.960588,0.314541,0,-0.74518,0.000011,0.329764,0.000006
0.09,20.380432,348.916504,22.282104,0.248859,0,-1.060759,-0.000005,-1.218454,0.000009,-7.464836,227.821686,-8.553904,0.315068,0,-0.745241,-0.000005,0.299497,0
0.091,20.777176,348.443451,22.039471,0.248371,0,-1.059918,0.000021,-0.964218,0.000002,-7.464836,228.609985,-8.797915,0.315454,0,-0.745493,-0.000004,0.35969,0.000005
0.092,20.618479,347.807617,22.202145,0.24845,0,-1.060951,0.000019,-1.115237,0.000005,-7.225122,228.612305,-8.713139,0.314924,0,-0.744497,0.000015,0.06021,0.000003
0.093,21.016058,348.594788,22.364128,0.24872,0,-1.061431,0.00003,-0.92363,0.000002,-7.464003,228.609192,-9.283184,0.314871,0,-0.744633,0,0.265685,0
0.094,20.777176,347.807312,22.039471,0.248471,0,-1.06002,0.000032,-0.968541,0.000006,-7.306973,227.026779,-8.55184,0.315304,0,-0.745549,0.000007,0.266446,0.000004
0.095,21.416138,348.595642,22.202831,0.248778,0,-1.06082,0.000014,-0.921412,0.000003,-7.706219,228.609833,-9.525131,0.314237,0,-0.745651,0.000008,0.487517,0.000007
0.096,20.378765,348.271637,22.364128,0.248772,0,-1.062118,-0.000012,-1.179915,0.000005,-7.148275,225.597214,-8.389854,0.315593,0,-0.748619,-0.000004,0.296831,0.000008
0.097,20.695328,347.322205,22.120117,0.249063,0,-1.06136,-0.000008,-0.872611,0.000006,-7.307808,228.917709,-9.19772,0.31402,0,-0.745183,0.000013,0.216458,0.000006
0.098,20.297749,347.323669,22.445465,0.248814,0,-1.061948,0.000032,-1.130083,0.000004,-7.306973,226.390656,-8.063818,0.315349,0,-0.74627,0.000007,0.162133,0.000002
0.099,20.376263,346.999878,22.607452,0.249355,0,-1.061978,0.000018,-1.028229,0.000005,-7.306139,230.822784,-9.117071,0.313038,0,-0.743674,0.000006,0.100127,0.000005
0.1,20.296915,344.47525,22.526115,0.24878,0,-1.059527,0.000022,-1.003529,0.000005,-7.387156,227.814941,-8.793098,0.314212,0,-0.744818,0.000021,0.222078,0.000002
0.101,19.421577,344.940918,21.87817,0.249006,0,-1.059547,0.00003,-1.437199,0.000002,-7.705385,229.238708,-9.603029,0.313042,0,-0.745818,0.000006,0.269345,0.000008
0.102,19.657955,343.998047,22.202145,0.249096,0,-1.059012,0.000032,-1.147862,0.000007,-7.625202,226.713028,-8.954397,0.314366,0,-0.743601,0.000018,0.169467,-0.000002
0.103,19.737301,344.942078,22.362755,0.249249,0,-1.060438,0.000027,-1.052185,0.000004,-7.705385,229.399338,-9.035046,0.314042,0,-0.74428,0.000002,0.207591,0.000003
0.104,19.579437,344.627625,22.362755,0.249369,0,-1.059207,0.000026,-1.188492,0.000009,-7.704552,227.970795,-8.956461,0.314564,0,-0.743444,0.000012,0.267628,0.000009
0.105,19.818321,345.414307,22.282104,0.249426,0,-1.060693,0.000035,-1.142316,0.000002,-7.866585,229.872223,-9.685053,0.313253,0,-0.743577,0.000007,0.465575,0.000007
0.106,19.419073,344.940613,22.119431,0.249391,0,-1.059834,0.000036,-1.187401,0.000007,-7.545019,228.602966,-9.036421,0.314268,0,-0.742648,0.000009,0.162056,0.000006
0.107,19.658787,344.45929,22.280727,0.249265,0,-1.060526,0.000019,-1.114011,0.000003,-7.945932,229.401978,-9.359705,0.313116,0,-0.74386,0.000012,0.389441,-0.000002
0.108,19.499256,345.094421,21.956757,0.249908,0,-1.060155,0.000007,-1.183553,0.000001,-7.624369,229.558472,-9.682989,0.312743,0,-0.742526,0.000009,0.083575,0.000003
0.109,19.977852,345.881775,21.876106,0.249618,0,-1.062274,0.000031,-1.100751,0.000002,-7.784735,230.666016,-9.603029,0.312789,0,-0.741822,0.000014,0.231514,0.000004
0.11,19.739803,345.568115,22.281418,0.249918,0,-1.060988,-0.000002,-1.231774,0.000002,-8.102962,230.185532,-10.088299,0.312604,0,-0.743266,0.000017,0.251586,0.000007
0.111,19.499256,344.619385,21.874733,0.249747,0,-1.060887,-0.000005,-1.147299,0.000001,-8.103796,228.759277,-10.008337,0.31341,0,-0.744359,0.000009,0.374537,0.000003
0.112,19.498423,344.613617,22.198013,0.250131,0,-1.060517,0.000044,-1.043065,0.00001,-8.341843,230.029037,-9.764326,0.312995,0,-0.744597,0.000004,0.30471,0.000003
0.113,19.738136,343.511169,22.278664,0.250299,0,-1.060047,-0.000004,-0.974583,0.000005,-8.023613,227.968597,-10.006962,0.31421,0,-0.747086,0.000014,0.284692,0.000006
0.114,19.740639,344.771729,22.358624,0.250673,0,-1.061112,-0.00001,-1.115804,-0.000001,-7.860746,230.824631,-10.330933,0.311761,0,-0.743457,0.000003,-0.036264,0.000006
0.115,19.261211,343.186188,21.710682,0.250567,0,-1.059216,0.000016,-1.192093,0.000011,-7.781399,229.390289,-9.600277,0.313447,0,-0.74394,0.000002,-0.106115,0.000004
0.116,18.780949,343.820007,22.761871,0.250778,0,-1.059601,-0.000003,-1.097064,0.000006,-8.181479,231.606674,-10.493607,0.312083,0,-0.743705,0.000014,0.211603,0.000003
0.117,18.703266,343.81543,21.873356,0.250958,0,-1.059091,0.000033,-1.415771,0.00001,-8.260828,231.448883,-10.168259,0.31365,0,-0.743125,-0.000001,0.146024,0.000006
0.118,19.102512,344.139221,22.193886,0.250677,0,-1.059635,-0.000006,-1.145336,0.000004,-8.498875,233.02887,-10.737617,0.312076,0,-0.741254,0.00001,0.227025,-0.000001
0.119,19.341393,344.140045,21.868538,0.250906,0,-1.059686,0.000016,-1.001253,0.000004,-8.421192,231.926056,-10.49292,0.31258,0,-0.74187,0.000009,0.266096,0.000002
0.12,18.624752,343.030548,21.626591,0.250544,0,-1.058611,0.000012,-1.329432,0.000001,-8.657572,232.239151,-10.736242,0.311949,0,-0.745342,0.000014,0.183673,0.000002
0.121,18.942146,345.083221,21.464607,0.250789,0,-1.061193,0.000031,-1.186648,0.000007,-8.499706,232.08432,-11.140863,0.312419,0,-0.744915,-0.000004,0.238223,0.000004
0.122,18.86113,344.449249,21.30262,0.251264,0,-1.05972,0.000035,-1.116602,0.000006,-8.577389,232.396957,-11.2222,0.312671,0,-0.744541,0.000014,0.139396,0.000007
0.123,18.942982,344.767334,21.221283,0.251126,0,-1.059359,-0.000003,-1.209372,0.000003,-8.737753,233.664459,-11.466211,0.311995,0,-0.74299,0.000006,0.27579,0
0.124,19.021496,345.870911,21.141323,0.251198,0,-1.060791,-0.000001,-1.186257,-0.000002,-8.337675,233.188904,-11.465523,0.311403,0,-0.745721,0.000012,0.056051,0.000002
0.125,19.021496,347.298157,21.384644,0.251682,0,-1.061799,0.000035,-1.22114,-0.000002,-8.176474,234.136185,-11.140175,0.311956,0,-0.74351,0.000001,-0.187536,0.000001
0.126,19.502592,347.297668,21.546631,0.25118,0,-1.061452,-0.000018,-1.223667,0.000003,-8.497206,235.089035,-11.951477,0.311273,0,-0.743904,0.00001,0.0925,0.000008
0.127,19.183529,346.513794,21.545944,0.251499,0,-1.060311,0.00002,-1.267452,0.000012,-8.015276,235.556992,-11.708845,0.312066,0,-0.74445,0.000011,-0.245645,0.000001
0.128,19.582775,346.821167,21.546631,0.251223,0,-1.061531,0.000022,-1.230748,0.00001,-8.575722,234.926956,-11.951477,0.310844,0,-0.745286,0.000019,0.038683,0.000005
0.129,19.421577,346.663055,21.546631,0.252226,0,-1.059967,-0.000005,-1.157187,0.000006,-8.176474,236.826752,-12.11484,0.311404,0,-0.743887,0.000019,-0.042557,0.000003
0.13,19.504261,345.711487,21.141323,0.25192,0,-1.06018,0.000003,-1.328112,0.000003,-8.815435,236.03598,-12.439499,0.310317,0,-0.744703,0.000016,0.23392,0.000007
0.131,18.943813,345.235779,21.30262,0.251671,0,-1.05895,-0.000008,-1.281949,0.000009,-8.416189,235.874527,-12.276136,0.311683,0,-0.745584,0.000011,0.041915,0.000003
0.132,19.264545,346.188721,20.737389,0.252421,0,-1.057929,0.000039,-1.407307,-0.000001,-8.814602,235.876373,-12.600798,0.310467,0,-0.745175,0.000004,0.151666,0.000003
0.133,18.863632,347.142212,21.22197,0.251536,0,-1.059617,0.00002,-1.308082,0.000007,-8.335173,236.982758,-12.2782,0.310662,0,-0.74396,0.000013,0.010071,0.000004
0.134,18.784283,346.190674,20.574718,0.252348,0,-1.057635,0.000013,-1.403493,0.000007,-8.416189,238.245453,-13.006105,0.310033,0,-0.744415,0.000002,0.070835,0.000009
0.135,18.865299,348.246002,20.979336,0.251972,0,-1.059794,0,-1.460312,0.000005,-8.176474,236.982437,-12.600798,0.310693,0,-0.74263,-0.000002,-0.055825,0.000004
0.136,19.503426,348.086395,20.573345,0.252142,0,-1.05988,0.000019,-1.247025,-0.000001,-8.335173,238.72345,-13.412104,0.309331,0,-0.743211,0.000001,-0.000907,0.000008
0.137,18.78595,348.404633,20.734642,0.252456,0,-1.058855,-0.000001,-1.430304,0.000005,-8.096291,236.983093,-13.006794,0.310152,0,-0.743648,0.000008,-0.05041,0
0.138,19.582775,349.357513,20.491318,0.252133,0,-1.060007,0.000016,-1.151023,0.000004,-8.33684,240.618179,-13.900126,0.309532,0,-0.741469,0.000004,0.206558,0.000001
0.139,19.025665,348.723022,20.653305,0.252345,0,-1.059452,-0.000003,-1.383748,0.000003,-7.939262,237.612625,-13.008169,0.310719,0,-0.743341,0.000001,0.143687,0.000001
0.14,19.425743,348.564941,20.735329,0.251905,0,-1.058826,-0.000014,-1.376324,0.000008,-8.255823,241.573517,-13.816723,0.309232,0,-0.739832,0.000016,-0.038535,0.000008
0.141,19.267048,349.67807,20.573345,0.252123,0,-1.058362,0.000009,-1.481899,0.00001,-7.778896,237.296997,-13.33283,0.309656,0,-0.746128,0.000014,0.085802,0.000007
0.142,19.585278,349.041931,20.493382,0.252277,0,-1.058473,0.000049,-1.392669,-0.000002,-7.938427,241.254974,-13.491375,0.308765,0,-0.740602,0.000007,-0.090962,0.000006
