squat jump,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,
nRows=11730,,,,,,,,,,,,,,,,,,
nColumns=19,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,
time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
0.011,2.995775,295.749603,38.06987,0.292865,0,-1.133701,-0.000002,-2.042881,0.000007,-1.044708,345.555389,-39.752338,0.282572,0,-0.73534,0.000015,1.126128,0.000005
0.012,3.156977,295.910706,37.98922,0.292561,0,-1.134393,-0.000006,-2.127486,0,-1.923383,343.185791,-40.402344,0.282222,0,-0.736281,0.000017,1.541152,0.00001
0.013,2.597363,295.907867,37.910637,0.292467,0,-1.135528,0.000012,-2.284533,0.000006,-1.444788,345.080505,-40.236233,0.282777,0,-0.735648,0.000007,1.223401,0.000004
0.014,2.674212,296.069153,38.153954,0.292593,0,-1.134669,0.000014,-2.090378,0.000004,-1.046376,343.980896,-40.23761,0.282291,0,-0.733498,0.000019,1.183,0.000002
0.015,2.915592,295.593628,38.15464,0.291614,0,-1.134498,0.000024,-2.173616,0.000009,-1.127393,346.814789,-39.830925,0.2832,0,-0.735279,0.000031,1.249856,0.000009
0.016,2.674212,296.223633,38.073303,0.292486,0,-1.134985,0.000038,-2.104675,0.000006,-1.366273,342.707489,-40.396843,0.28257,0,-0.735553,0.00001,1.205444,0.000006
0.017,2.91309,297.65387,37.991974,0.292002,0,-1.135857,0.000038,-1.992554,0.000005,-1.527472,347.29364,-39.828861,0.28268,0,-0.733764,0.00001,1.32346,0.000004
0.018,2.832909,296.54599,37.66869,0.292295,0,-1.134916,0.00003,-2.026684,0.000006,-1.048877,344.288391,-40.396843,0.282891,0,-0.734885,0.000011,1.238153,0.000006
0.019,2.594862,297.180145,37.912693,0.292044,0,-1.134965,0.000033,-2.202124,0.000004,-0.969528,345.235504,-39.990845,0.282951,0,-0.734683,0.00002,1.201071,0.000001
0.02,2.752726,297.016113,37.507393,0.291511,0,-1.135474,0.000039,-2.023433,0.000003,-1.369608,342.706665,-39.990845,0.282767,0,-0.736786,0.000013,1.394997,0.000005
0.021,2.434496,296.3862,37.183418,0.291664,0,-1.135814,0.000029,-2.157196,-0.000001,-1.288592,344.442749,-39.826797,0.282385,0,-0.736116,0.000005,1.172395,0.000002
0.022,2.513012,296.385071,37.346779,0.291677,0,-1.135412,0.000014,-2.122746,-0.000002,-1.528306,343.021606,-40.476803,0.282368,0,-0.735303,0.000014,1.358597,0.000007
0.023,2.431993,297.496094,37.182732,0.291131,0,-1.135691,-0.000014,-1.93613,0.000005,-1.29026,344.603973,-39.66481,0.282486,0,-0.735153,0.000007,1.290035,0.000004
0.024,2.915592,297.019226,37.426056,0.291765,0,-1.136235,-0.000006,-2.206803,0.000006,-1.370443,342.85968,-40.314133,0.282871,0,-0.736225,0.000008,1.415186,0
0.025,2.751892,296.701996,37.263382,0.291726,0,-1.135286,0.000041,-1.926095,0.000003,-1.288592,344.762421,-39.827484,0.282591,0,-0.735208,0.000024,1.213444,0.000005
0.026,2.754393,297.492615,37.507393,0.291861,0,-1.136755,0.000042,-2.151405,0.000009,-1.529974,343.336884,-40.072182,0.282386,0,-0.735947,0.000024,1.496247,0.000001
0.027,2.914759,297.654846,37.66869,0.291335,0,-1.137025,0.000036,-2.118486,0.000006,-1.367107,344.122101,-39.664124,0.282548,0,-0.735396,0.000001,1.085446,0.000005
0.028,2.833742,297.968628,37.990597,0.291329,0,-1.136827,0.000019,-1.94682,0.000006,-1.209243,343.338348,-40.396156,0.282048,0,-0.735992,0.000009,1.273241,0.00001
0.029,2.754393,297.968628,37.827923,0.29154,0,-1.1376,0.000034,-1.969187,0.000006,-1.127393,344.761292,-39.747524,0.282615,0,-0.734876,0.000015,1.108414,0.00001
0.03,2.915592,297.339233,37.828613,0.291771,0,-1.136025,0.000017,-2.084426,0.000005,-1.369608,343.023926,-40.396843,0.282198,0,-0.735287,0.000015,1.414343,0.000007
0.031,2.437832,297.025482,37.583912,0.291454,0,-1.135462,-0.000002,-2.146996,0.000006,-1.209243,344.12323,-39.989471,0.282573,0,-0.735766,0.000012,1.215849,0.000009
0.032,2.357649,296.074097,37.339901,0.291638,0,-1.134433,0.000016,-2.09173,0.000001,-1.609323,343.018646,-40.316193,0.283131,0,-0.735287,0,1.567053,0.000004
0.033,2.678381,296.234497,37.339901,0.292036,0,-1.135113,0.000039,-2.150249,0.000003,-1.526638,343.653259,-39.910198,0.282406,0,-0.736948,0.000005,1.276976,0.000007
0.034,2.121269,295.123535,37.419174,0.29202,0,-1.133341,-0.000001,-2.264979,0.000007,-1.209243,342.552002,-39.748901,0.281909,0,-0.736063,0,1.312854,0.000004
0.035,2.039421,295.282135,37.500511,0.291226,0,-1.134753,0.00004,-2.132831,0.000007,-1.127393,343.179199,-39.909508,0.282731,0,-0.73654,0.000027,1.112266,0.000001
0.036,2.122105,293.861267,37.662498,0.291766,0,-1.133856,0.000048,-2.327416,0.000003,-1.447289,342.540955,-39.831612,0.28323,0,-0.735776,0.000017,1.433479,0.000012
0.037,2.202288,294.487976,37.905132,0.292253,0,-1.135791,0.000012,-2.341762,0.000001,-0.887678,342.863159,-39.829552,0.282555,0,-0.735822,0.000028,1.059926,0.000003
0.038,2.201452,294.645966,37.903069,0.291693,0,-1.135716,-0.00001,-2.162674,0.000009,-0.96786,342.547394,-39.668938,0.282334,0,-0.73606,-0.000008,1.173031,0.000005
0.039,2.042755,294.804932,37.821732,0.292004,0,-1.134911,0.000026,-2.246588,0.000004,-1.048043,343.177765,-39.750275,0.28274,0,-0.735227,0.000008,1.254942,0.000001
0.04,2.681717,294.332336,37.980965,0.292445,0,-1.135097,0.000022,-2.043635,0.000002,-1.367107,341.917175,-39.830925,0.282434,0,-0.736289,0.000011,1.317487,0.000006
0.041,2.284138,293.862427,37.497757,0.291567,0,-1.133507,0.000009,-2.316448,-0.000002,-0.966193,342.387451,-39.832298,0.282421,0,-0.735412,-0.000004,1.129023,0
0.042,2.522184,294.175354,37.253059,0.292075,0,-1.135671,-0.000005,-2.121828,0.000005,-1.04721,342.079956,-39.750275,0.282001,0,-0.734678,0.000011,1.168921,0.000002
0.043,2.52302,296.079803,37.253059,0.291671,0,-1.136319,0.000039,-2.164072,0.000002,-0.966193,342.075928,-39.913635,0.282603,0,-0.737301,0.000006,1.153775,0.000007
0.044,2.522184,295.440216,37.41367,0.292106,0,-1.136201,0.000018,-2.055164,0.000001,-1.126558,342.073822,-39.994286,0.282962,0,-0.735377,0.000013,1.249822,0.000004
0.045,2.522184,295.758636,37.576344,0.291664,0,-1.136029,0.000019,-2.070974,0.000001,-0.88601,342.543579,-39.912949,0.283124,0,-0.736753,0.00002,1.088968,0.000003
0.046,2.683384,295.762909,37.41367,0.291466,0,-1.135682,0.000043,-2.106659,-0.000003,-1.28609,341.753784,-39.994286,0.28312,0,-0.736619,0.000007,1.303551,0.000003
0.047,2.604034,296.232849,37.575657,0.292028,0,-1.136566,-0.000009,-2.17393,0.000002,-0.88601,342.075317,-39.588974,0.282806,0,-0.735959,0.000007,1.080859,0.000001
0.048,2.842915,295.444489,37.334396,0.291936,0,-1.13584,0.000028,-2.17578,0,-1.046376,342.076141,-39.994972,0.28278,0,-0.735373,0.000031,1.225588,0.000008
0.049,3.08263,295.44397,37.739017,0.291757,0,-1.136891,-0.000001,-2.128401,0.000006,-0.886844,343.028992,-39.588974,0.28227,0,-0.734835,0.000002,1.11471,0.000012
0.05,2.442837,294.969116,37.415047,0.291741,0,-1.135662,0.00003,-2.153274,0.000005,-0.966193,341.606201,-39.912262,0.282477,0,-0.735911,0.000012,1.079386,0.000003
0.051,2.205624,295.285522,37.658371,0.291485,0,-1.136601,0.000017,-2.351854,0.000012,-1.285256,341.279785,-39.508327,0.28319,0,-0.735485,0.000029,1.256574,0.000001
0.052,2.682549,293.544647,37.333023,0.291861,0,-1.135186,0.000014,-2.082056,0.000004,-1.207575,341.755768,-40.400284,0.282935,0,-0.735705,0.000014,1.400599,0.000005
0.053,2.523851,294.811829,37.253746,0.291639,0,-1.135761,0.000026,-2.251134,0.000008,-1.364605,340.010437,-39.913635,0.282928,0,-0.738568,0,1.255743,0.000008
0.054,2.923098,294.017242,37.49707,0.291576,0,-1.134942,0.000014,-2.203067,0.000006,-0.96786,342.705994,-39.994972,0.283019,0,-0.735496,-0.000004,1.296458,0.000003
0.055,2.762732,295.440247,37.578407,0.291922,0,-1.135422,0.000015,-2.212788,0.000003,-1.287758,341.282074,-39.426994,0.283192,0,-0.736118,0.000011,1.409944,-0.000004
0.056,2.522184,294.490631,37.497757,0.291631,0,-1.135483,-0.000014,-2.188028,0.000008,-1.207575,341.762695,-39.831612,0.282351,0,-0.735606,0.000012,1.301379,0.000004
0.057,2.520517,294.491455,37.578407,0.291856,0,-1.13547,0.000026,-2.067535,0.000009,-1.127393,341.280762,-39.588974,0.282633,0,-0.736465,0.000007,1.283638,0.000001
0.058,2.280802,294.331848,37.41642,0.291696,0,-1.134816,-0.000001,-2.085237,-0.000001,-0.809163,342.391907,-39.587601,0.28283,0,-0.734401,0.000017,1.185825,0.000003
0.059,1.960903,294.960938,37.661121,0.291432,0,-1.135241,0.000006,-2.173043,0.000004,-1.048043,341.599976,-39.506264,0.282661,0,-0.736507,0.000013,1.206164,0.000004
0.06,2.279133,294.012634,37.419174,0.292142,0,-1.135713,0.000044,-2.128733,0.000007,-1.207575,342.233795,-39.667564,0.282667,0,-0.735353,0.000008,1.214299,0.000002
0.061,2.278299,294.645142,37.580475,0.291708,0,-1.136525,0.000014,-2.023475,-0.000001,-1.528306,340.811279,-39.50489,0.282842,0,-0.737334,0.000014,1.396678,-0.000001
0.062,1.639339,294.331207,37.257877,0.29226,0,-1.134849,0.000027,-2.193642,0.000007,-1.128226,342.552338,-39.746834,0.282885,0,-0.73413,0.00001,1.140395,0.000005
0.063,1.960072,294.173401,37.419861,0.291521,0,-1.134509,0.000033,-2.206212,-0.000001,-1.129894,341.123627,-39.911575,0.28311,0,-0.736162,0.000009,1.397216,0.000005
0.064,2.116266,293.383606,37.177227,0.291866,0,-1.133775,0.00002,-1.978997,0.000004,-0.809163,341.599792,-39.505577,0.283277,0,-0.734891,0.000015,1.154195,-0.000004
0.065,1.718689,294.014282,37.500511,0.292039,0,-1.134192,0.000028,-2.120403,-0.000002,-1.370443,341.12146,-39.748215,0.282492,0,-0.73711,0.000014,1.461564,0.000008
0.066,2.279968,294.174225,37.421238,0.292032,0,-1.135265,0.000034,-2.281252,0.000003,-1.048877,342.23642,-39.098892,0.283657,0,-0.733975,0.000003,1.186158,0.000012
0.067,2.118769,295.275513,37.339214,0.291919,0,-1.135909,0,-2.151275,0.000002,-1.128226,341.756104,-39.748215,0.282949,0,-0.736578,0.000023,1.213717,0.000008
0.068,1.798037,294.167175,37.259254,0.291722,0,-1.135291,0.000008,-2.152095,0.000007,-0.891014,341.761688,-39.262253,0.283176,0,-0.735202,0.000022,1.3004,0.000011
0.069,1.87822,294.328369,37.097267,0.292305,0,-1.136005,0.00002,-2.186811,0.00001,-1.367941,340.171997,-39.750275,0.282836,0,-0.737915,0.000026,1.410104,0.000009
0.07,2.117102,293.062408,37.259254,0.292088,0,-1.13428,0.000036,-2.094396,0.000004,-1.210911,342.239349,-39.42424,0.283052,0,-0.734664,0.000007,1.439942,0.000004
0.071,1.798872,294.960419,37.422615,0.291181,0,-1.136407,-0.000005,-2.256347,-0.000002,-1.048877,339.698303,-39.912262,0.282958,0,-0.737854,0.000004,1.319819,0.000003
0.072,1.798037,292.745178,37.423302,0.29225,0,-1.134015,0.000037,-2.270417,0,-1.049711,341.92099,-39.505577,0.283451,0,-0.735269,0.000011,1.314187,0
0.073,2.197285,294.79718,37.90995,0.292483,0,-1.134897,-0.000009,-2.252686,0.000006,-1.606821,339.860596,-39.587601,0.282391,0,-0.737824,0.000019,1.402292,0.000006
0.074,1.956736,293.373352,37.587353,0.292299,0,-1.135968,0.000017,-2.286538,0.000008,-1.048877,342.235718,-39.587601,0.283081,0,-0.736311,0.00002,1.294322,0.000012
0.075,2.036919,294.00177,37.990597,0.292553,0,-1.135612,0.000002,-2.21827,0.000006,-1.289426,339.861328,-39.993599,0.282833,0,-0.738539,0.000003,1.484828,-0.000001
0.076,2.355148,294.006073,37.587353,0.292382,0,-1.135307,0.000037,-2.174042,0.000002,-1.048877,342.3909,-39.586914,0.283568,0,-0.734084,0.000006,1.277266,0.000006
0.077,2.514679,294.79718,38.235291,0.292767,0,-1.135592,0.000017,-2.150515,0.000002,-0.810831,341.766632,-39.748901,0.282605,0,-0.73559,0.000011,1.253365,0.000002
0.078,2.355148,294.161865,38.15464,0.29295,0,-1.135139,0.000023,-2.208519,0.000004,-0.569448,342.077148,-38.937595,0.283627,0,-0.734568,0.00002,1.028975,0.000008
0.079,2.514679,293.841003,38.2346,0.292975,0,-1.136019,0.000029,-2.125547,-0.000004,-1.368775,340.807861,-39.586227,0.282864,0,-0.736377,0.000021,1.365795,-0.000001
0.08,2.03525,293.683868,37.749336,0.293222,0,-1.13467,0.000029,-2.216916,0.000003,-0.969528,341.12207,-39.182293,0.283721,0,-0.736706,-0.000002,1.314308,0.000012
0.081,1.875717,293.369263,37.991974,0.292961,0,-1.134768,0.000011,-2.223456,0.000008,-1.52914,341.132324,-39.828171,0.283043,0,-0.734191,0.000008,1.416699,0.000009
0.082,1.793869,293.691315,37.183418,0.292723,0,-1.133638,0.000025,-2.163766,0.000002,-0.970363,341.130035,-39.017555,0.28352,0,-0.734722,0.000027,1.227078,-0.000004
0.083,1.952566,293.843811,37.58873,0.292644,0,-1.134248,0.000031,-2.0859,0.000008,-1.608489,340.6604,-39.66481,0.282717,0,-0.735044,0.000009,1.334489,0.000001
0.084,1.874884,294.796356,37.670746,0.292429,0,-1.13569,0.000016,-2.287501,0.000009,-1.051379,341.440674,-38.855568,0.283915,0,-0.735416,0.000016,1.352646,0.000007
0.085,1.874884,294.476501,37.344028,0.293097,0,-1.135142,0.000009,-2.177559,0.000001,-1.371276,340.338928,-39.829552,0.282932,0,-0.735018,-0.000003,1.547936,-0.000003
0.086,1.394621,295.268921,37.183418,0.292244,0,-1.136313,0.000039,-2.209019,0,-0.731482,341.757904,-39.016869,0.283979,0,-0.735822,0.000007,1.17128,0.000003
0.087,1.9534,296.060059,37.426056,0.292471,0,-1.135917,0.000024,-2.105374,0.000008,-1.210077,340.021973,-39.666878,0.283139,0,-0.736237,0.000012,1.368341,-0.000003
0.088,2.114599,295.580933,37.344719,0.293051,0,-1.135771,-0.000004,-2.18707,0,-0.572784,342.706024,-39.098206,0.284235,0,-0.733106,0.000028,1.205687,0.000003
0.089,2.112099,295.589813,37.505325,0.292374,0,-1.135366,-0.000007,-1.924853,0.000004,-1.291094,340.656982,-39.829552,0.28296,0,-0.73475,0.000009,1.497768,0.000004
0.09,2.194782,296.538239,37.345406,0.293084,0,-1.13647,0.00005,-2.234431,0.000001,-0.809997,340.807983,-39.099579,0.283729,0,-0.736307,0.000013,1.184484,0.000007
0.091,1.955067,294.637909,37.345406,0.292553,0,-1.136195,-0.000012,-2.237842,0.000003,-1.449791,340.339752,-39.665497,0.283115,0,-0.734993,0.000008,1.394538,0.000006
0.092,1.955067,295.58551,37.344719,0.2928,0,-1.13652,-0.00001,-2.213664,0.000005,-1.131562,340.015869,-39.016869,0.284131,0,-0.736803,-0.000006,1.377125,0.00001
0.093,2.11293,295.590302,37.830673,0.292822,0,-1.134937,-0.000008,-2.062408,-0.000002,-0.891014,339.867493,-39.505577,0.282883,0,-0.734873,0.00001,1.301678,0.000009
0.094,2.193113,295.897827,37.829987,0.293297,0,-1.136295,0.000022,-2.059832,0.000008,-0.811665,340.337402,-38.774921,0.283802,0,-0.736165,0.000012,1.270343,-0.000004
0.095,2.353479,295.741669,37.747276,0.292984,0,-1.136004,0.000023,-1.983994,0.000004,-0.973698,340.494415,-39.422867,0.283485,0,-0.733692,0.000019,1.459704,-0.000001
0.096,2.27413,294.952026,37.585289,0.293963,0,-1.134518,0.000038,-2.063472,0.000007,-0.810831,340.496368,-38.694271,0.2841,0,-0.735207,0.000024,1.243256,0.000007
0.097,2.036083,294.47879,37.666626,0.2929,0,-1.135084,0.000018,-2.176712,0.000007,-1.050545,340.815125,-39.34359,0.283099,0,-0.733732,0.000012,1.357352,0.000006
0.098,2.117102,294.948944,37.503952,0.293709,0,-1.133779,-0.000011,-2.237458,0.000004,-0.572784,339.866486,-38.936905,0.28391,0,-0.735119,0.00001,1.230585,0.000002
0.099,1.876553,294.636108,37.907196,0.29276,0,-1.134218,0.000031,-2.083873,0.000001,-0.972864,341.606567,-38.856945,0.283247,0,-0.733163,0.000021,1.453705,0.000004
0.1,1.797203,295.266144,37.747276,0.293661,0,-1.134722,0.000024,-2.267056,0.000003,-0.731482,340.024139,-39.261566,0.283796,0,-0.735199,0.000003,1.244947,0
0.101,1.557487,294.164215,37.826546,0.294158,0,-1.133324,-0.000001,-2.222437,0.000002,-1.132396,339.70871,-39.586227,0.283132,0,-0.735184,0.00003,1.502366,0.000011
0.102,1.718689,293.529541,37.987846,0.293723,0,-1.132817,0.000002,-2.246607,0.000008,-0.412418,338.754974,-39.260193,0.283984,0,-0.736926,0.000006,1.093468,0.000005
0.103,1.319441,294.004425,37.662498,0.293323,0,-1.133417,0.00001,-2.225725,0.000005,-0.893515,338.918091,-38.854881,0.283228,0,-0.735575,0.000008,1.358423,0.000004
0.104,2.038586,294.951538,37.905132,0.293245,0,-1.134081,0.000016,-2.132143,0.000003,-0.973698,340.180603,-39.260193,0.283668,0,-0.734905,0.00001,1.436585,0.000008
0.105,1.718689,295.428894,37.662498,0.293536,0,-1.134667,0.000009,-2.176474,0.000008,-0.651299,339.388031,-39.017555,0.283582,0,-0.735045,-0.000004,1.138271,0.000007
0.106,1.798872,295.903137,37.500511,0.293444,0,-1.133736,-0.000001,-2.182726,0.000004,-0.813333,339.385529,-39.260193,0.283562,0,-0.737043,0.000023,1.332355,0.000004
0.107,1.879055,295.271118,37.905132,0.292773,0,-1.134314,0.000017,-2.149487,0.000005,-0.652133,340.177185,-39.100269,0.283715,0,-0.733909,0,1.282579,0.000008
0.108,1.960072,296.372375,37.983028,0.293154,0,-1.136428,0.000014,-2.080608,0.000001,-0.893515,340.018707,-39.261566,0.283967,0,-0.735208,0.000011,1.465689,-0.000001
0.109,2.279133,296.216736,37.901691,0.293316,0,-1.135767,0.000017,-1.999913,0.000008,-0.654635,340.019867,-39.180916,0.283807,0,-0.734867,0.000014,1.436782,0.000005
0.11,2.599031,297.641663,38.22773,0.293734,0,-1.135825,0.000015,-2.102793,0,-0.414086,339.861572,-39.017555,0.284323,0,-0.734164,0.000003,1.238369,-0.000001
0.111,1.960903,295.744659,37.821732,0.293583,0,-1.134124,0.000017,-2.182974,0.000001,-0.653801,339.07193,-39.261566,0.283763,0,-0.735676,0.000009,1.361267,0.000006
0.112,2.201452,296.2164,38.065056,0.293526,0,-1.135366,0.000023,-2.230494,0.000006,-0.653801,338.281128,-39.342903,0.283237,0,-0.736845,0.000014,1.35708,0.000005
0.113,2.282471,295.587341,38.38765,0.293525,0,-1.134094,-0.000013,-2.223892,0.000006,-0.813333,338.913452,-39.262253,0.283831,0,-0.736301,0.00002,1.444299,0.000005
0.114,2.441168,295.903076,38.30769,0.29401,0,-1.135094,0.000007,-2.205957,0.000005,-0.892682,338.759796,-39.261566,0.283708,0,-0.734957,0.000016,1.399244,0.000002
0.115,2.282471,295.589294,38.224289,0.293977,0,-1.135249,0.00002,-2.176693,-0.000003,-0.653801,340.181091,-39.100269,0.284107,0,-0.734557,0.000019,1.410459,0.000005
0.116,2.91893,297.328369,38.225662,0.29423,0,-1.135597,0.000026,-2.005679,-0.000004,-0.652967,340.026764,-38.611561,0.28322,0,-0.734767,0.000024,1.191575,0.000006
0.117,2.442001,295.744293,38.385586,0.294345,0,-1.135152,-0.000017,-2.121128,0.000005,-0.733984,340.02417,-39.018242,0.283401,0,-0.733857,0.000008,1.383503,0.000004
0.118,2.602367,296.852997,38.386276,0.294281,0,-1.136153,0.000024,-2.176316,-0.000002,-0.652133,339.546448,-39.100269,0.284082,0,-0.736395,0.000011,1.298547,0.000013
0.119,1.884058,296.222321,38.222912,0.293693,0,-1.134967,0.000014,-2.211605,0.000009,-0.334737,338.909363,-39.100956,0.28449,0,-0.735305,0.000006,1.368324,0.000005
0.12,2.604034,295.111633,38.221535,0.293911,0,-1.134335,0.000028,-2.133495,0.000005,-0.413253,339.072754,-39.262943,0.283996,0,-0.735677,0.000007,1.285504,0.000008
0.121,1.567495,296.69342,38.140198,0.293757,0,-1.134772,0.000014,-2.365443,0.000005,-0.57195,338.279144,-38.939659,0.28462,0,-0.735485,-0.000003,1.338411,0.000007
0.122,1.806377,296.219666,38.05611,0.294353,0,-1.135374,0.00003,-2.156728,0.000006,-0.652133,338.12793,-38.858322,0.284113,0,-0.737068,-0.000003,1.354857,-0.000001
0.123,1.887394,296.536591,38.138138,0.294372,0,-1.135219,0.000046,-2.273967,0.000002,-0.492601,337.810364,-39.345657,0.284317,0,-0.736432,0.000003,1.377216,0.000005
0.124,2.205624,297.168427,38.136757,0.294438,0,-1.135312,0.000035,-2.083778,0.000006,-0.731482,338.604736,-39.022369,0.283828,0,-0.736522,0.000016,1.437913,0.000014
0.125,1.72953,297.012604,38.051991,0.293792,0,-1.135394,0.000029,-2.14343,0,-0.569448,338.76062,-38.939659,0.284152,0,-0.735563,0.000015,1.151993,0.00001
0.126,1.887394,297.963867,37.972031,0.29428,0,-1.13462,0.000033,-2.066031,0.000002,-0.89018,339.07785,-39.102333,0.283723,0,-0.734664,0.00001,1.369865,0.000008
0.127,2.047758,298.432495,38.455925,0.294208,0,-1.135809,0.00004,-1.982279,0.000002,-0.649632,338.284363,-39.26638,0.284022,0,-0.736834,-0.000003,1.329869,0.000006
0.128,1.967577,297.488831,38.13195,0.294177,0,-1.135544,-0.000017,-1.971601,0.000007,-0.490099,338.125671,-38.617752,0.284136,0,-0.736379,0.000014,1.263774,-0.000001
0.129,1.968409,298.28009,38.211914,0.293637,0,-1.137033,0.000029,-1.958134,-0.000004,-0.092521,338.762573,-39.02306,0.284422,0,-0.735901,0.000021,1.254973,0.000007
0.13,1.968409,297.491089,38.211914,0.294179,0,-1.136275,0.000009,-1.977342,0.000003,-0.569448,339.549774,-38.86245,0.284087,0,-0.733746,-0.000008,1.336681,0.000011
0.131,2.288307,297.805908,38.130577,0.293349,0,-1.136514,-0.000005,-1.916388,0.000004,-0.490099,337.812622,-39.107834,0.284319,0,-0.737047,-0.000005,1.468008,0.000005
0.132,1.571665,297.490479,37.804539,0.294329,0,-1.134859,0.000017,-2.088977,0,-0.807495,337.17392,-38.9431,0.284636,0,-0.737244,0.000012,1.326875,0.000001
0.133,2.131277,297.649536,38.208473,0.294097,0,-1.135832,-0.000002,-1.991383,0.000002,-0.649632,336.863037,-39.349094,0.284056,0,-0.738551,0.000016,1.416119,-0.000004
0.134,1.812214,297.487305,38.12851,0.294597,0,-1.135547,0,-2.130369,0.000005,-0.488432,338.921051,-39.18642,0.284071,0,-0.734647,0.000015,1.224739,0.000003
0.135,1.575001,297.013123,38.453171,0.294212,0,-1.134953,-0.000001,-2.338136,0.000006,-0.486764,337.186584,-39.024433,0.283699,0,-0.737561,0.000006,1.101944,0.000005
0.136,1.813047,297.33316,38.451797,0.294257,0,-1.134815,0.000005,-2.136155,0.000009,-0.328066,338.123474,-39.187107,0.284946,0,-0.73582,0.000013,1.19163,0.00001
0.137,1.97258,297.166962,38.695808,0.294844,0,-1.135216,0,-2.174818,-0.000001,-0.408249,336.233673,-38.944473,0.284259,0,-0.738041,0.000011,1.237223,0.000007
0.138,1.892397,297.013611,38.531067,0.294713,0,-1.13457,0.000007,-2.022676,0.000003,-0.728146,337.970978,-39.350471,0.284974,0,-0.73548,0.000004,1.457032,0.000006
0.139,2.132113,297.32312,38.775764,0.29521,0,-1.135507,-0.000003,-2.10367,0.000001,-0.250385,337.346008,-38.701836,0.284429,0,-0.73623,0.000014,1.329871,0.000011
0.14,1.974249,295.584869,38.775764,0.295045,0,-1.13441,0.00002,-2.240963,-0.000003,-0.645462,337.02832,-39.351158,0.283959,0,-0.736271,0.000012,1.232452,0.000006
0.141,1.812214,296.059723,38.775764,0.294688,0,-1.134946,0.000014,-2.095859,0.000001,-0.806661,335.444702,-38.945847,0.284256,0,-0.737234,0.000005,1.392035,0.000002
0.142,1.492315,295.584229,39.021156,0.295181,0,-1.13287,0.000025,-2.243634,0.000004,-0.805827,336.392822,-38.945847,0.28489,0,-0.73577,0.000007,1.359468,0.000005
